Thorlabs Beam
X-Y Profiles Data Export
Version: 9.0.5741.535

Date d.M.yyyy	28.3.2025
Time H:mm:ss	13:36:03

Device: 	BC106N-VIS
S/N: 	M00311551

Pos X [µm]	X Value [%]	Pos Y [µm]	Y Value [%]	
212,849994	94,722835	1083,599968	4,008374	
219,299994	94,866961	1090,049968	4,146242	
225,749993	94,589797	1096,499968	4,319853	
232,199993	94,695126	1102,949967	4,360703	
238,649993	95,044344	1109,399967	4,539420	
245,099993	95,315968	1115,849967	4,605801	
251,549993	97,810424	1122,299967	4,932598	
257,999992	100,138578	1128,749967	5,177696	
264,449992	99,573170	1135,199966	5,187908	
270,899992	97,317071	1141,649966	5,335989	
277,349992	95,703992	1148,099966	5,494281	
283,799992	96,978933	1154,549966	5,535131	
290,249991	98,370292	1160,999966	5,586193	
296,699991	99,002214	1167,449965	5,555556	
303,149991	97,106431	1173,899965	5,616830	
309,599991	96,219514	1180,349965	5,928309	
316,049991	95,194010	1186,799965	6,066177	
322,499990	95,460085	1193,249965	6,418505	
328,949990	93,974504	1199,699965	6,627860	
335,399990	93,226164	1206,149964	6,556373	
341,849990	96,175168	1212,599964	6,658496	
348,299990	96,723947	1219,049964	6,791258	
354,749990	95,947890	1225,499964	6,985294	
361,199989	95,266073	1231,949964	7,444853	
367,649989	96,252771	1238,399963	7,858456	
374,099989	97,505543	1244,849963	8,006536	
380,549989	98,126385	1251,299963	8,134191	
386,999989	99,833705	1257,749963	8,113766	
393,449988	99,384698	1264,199963	8,169934	
399,899988	99,484478	1270,649962	8,614175	
406,349988	98,797113	1277,099962	8,920548	
412,799988	98,009976	1283,549962	9,140115	
419,249988	98,048782	1289,999962	9,226920	
425,699987	99,650773	1296,449962	9,129902	
432,149987	99,196235	1302,899961	9,175858	
438,599987	98,985585	1309,349961	9,165645	
445,049987	97,815964	1315,799961	9,165645	
451,499987	97,123059	1322,249961	9,170751	
457,949986	96,535475	1328,699961	9,308619	
464,399986	97,488915	1335,149961	9,553717	
470,849986	97,788247	1341,599960	9,849877	
477,299986	96,784921	1348,049960	10,013276	
483,749986	95,731709	1354,499960	10,411561	
490,199986	93,198447	1360,949960	10,457516	
496,649985	93,974504	1367,399960	10,748570	
503,099985	95,609760	1373,849959	11,070261	
509,549985	95,781595	1380,299959	11,422590	
515,999985	95,820401	1386,749959	11,979167	
522,449985	93,542125	1393,199959	12,683823	
528,899984	91,917957	1399,649959	13,301675	
535,349984	89,722841	1406,099958	13,597835	
541,799984	86,507763	1412,549958	14,241217	
548,249984	86,796006	1418,999958	14,557803	
554,699984	88,054328	1425,449958	14,976512	
561,149983	86,879158	1431,899958	15,293096	
567,599983	85,121952	1438,349957	15,905841	
574,049983	83,237249	1444,799957	16,360293	
580,499983	83,414633	1451,249957	16,932189	
586,949983	82,233923	1457,699957	17,396854	
593,399982	82,228383	1464,149957	17,616422	
599,849982	80,953433	1470,599957	17,595997	
606,299982	79,656324	1477,049956	17,989175	
612,749982	79,983373	1483,499956	18,668301	
619,199982	77,876941	1489,949956	19,485293	
625,649981	75,931263	1496,399956	20,092932	
632,099981	76,524388	1502,849956	20,118464	
638,549981	73,652996	1509,299955	20,751634	
644,999981	72,732813	1515,749955	21,195874	
651,449981	72,583147	1522,199955	21,742238	
657,899981	71,186252	1528,649955	22,063930	
664,349980	70,643018	1535,099955	23,044321	
670,799980	69,429046	1541,549954	23,646855	
677,249980	69,368072	1547,999954	24,116625	
683,699980	67,344791	1554,449954	23,958333	
690,149980	66,164082	1560,899954	24,821281	
696,599979	65,116410	1567,349954	25,847631	
703,049979	63,763857	1573,799953	26,542075	
709,499979	62,976720	1580,249953	26,710579	
715,949979	61,568737	1586,699953	27,471405	
722,399979	61,912415	1593,149953	28,155637	
728,849978	60,038801	1599,599953	28,967524	
735,299978	59,140799	1606,049953	29,442403	
741,749978	56,923502	1612,499952	30,249182	
748,199978	56,064302	1618,949952	30,530024	
754,649978	55,288250	1625,399952	31,244893	
761,099977	54,240578	1631,849952	32,235498	
767,549977	52,721730	1638,299952	32,781863	
773,999977	51,784923	1644,749951	33,792893	
780,449977	51,003326	1651,199951	34,497550	
786,899977	49,589799	1657,649951	35,084764	
793,349977	49,401331	1664,099951	35,978349	
799,799976	47,522172	1670,549951	36,764707	
806,249976	46,496673	1676,999950	37,801266	
812,699976	45,399111	1683,449950	38,414012	
819,149976	44,373616	1689,899950	39,348449	
825,599976	43,386919	1696,349950	40,242034	
832,049975	42,333703	1702,799950	41,059028	
838,499975	41,485587	1709,249949	41,901551	
844,949975	40,582041	1715,699949	42,866625	
851,399975	39,085367	1722,149949	43,458947	
857,849975	37,937914	1728,599949	44,771242	
864,299974	37,017740	1735,049949	45,465687	
870,749974	35,742794	1741,499949	46,405231	
877,199974	35,288249	1747,949948	47,457107	
883,649974	33,774944	1754,399948	48,304738	
890,099974	33,015522	1760,849948	49,172793	
896,549973	32,111974	1767,299948	50,005107	
902,999973	31,330377	1773,749948	51,261234	
909,449973	30,210642	1780,199947	52,251837	
915,899973	29,501109	1786,649947	53,114785	
922,349973	29,013304	1793,099947	54,074754	
928,799973	28,320399	1799,549947	54,912175	
935,249972	27,128603	1805,999947	56,469568	
941,699972	26,430156	1812,449946	57,000611	
948,149972	25,371398	1818,899946	58,200571	
954,599972	24,717294	1825,349946	58,859274	
961,049972	23,680709	1831,799946	60,692400	
967,499971	23,082040	1838,249946	61,953635	
973,949971	22,355875	1844,699945	63,184230	
980,399971	21,690687	1851,149945	64,435254	
986,849971	21,219511	1857,599945	65,083742	
993,299971	20,753880	1864,049945	65,762870	
999,749970	20,232816	1870,499945	66,043711	
1006,199970	19,695122	1876,949944	68,152576	
1012,649970	18,752772	1883,399944	69,842731	
1019,099970	17,511086	1889,849944	70,777167	
1025,549970	16,396895	1896,299944	72,135417	
1031,999969	15,720621	1902,749944	72,988155	
1038,449969	14,994457	1909,199944	74,040031	
1044,899969	14,539912	1915,649943	74,668095	
1051,349969	14,162971	1922,099943	75,005107	
1057,799969	13,863636	1928,549943	76,082516	
1064,249969	13,143016	1934,999943	76,572715	
1070,699968	12,732816	1941,449943	78,584560	
1077,149968	12,117517	1947,899942	79,963234	
1083,599968	11,906873	1954,349942	79,830472	
1090,049968	11,202883	1960,799942	81,152980	
1096,499968	10,770509	1967,249942	82,766543	
1102,949967	10,199557	1973,699942	82,853349	
1109,399967	10,000000	1980,149941	83,563111	
1115,849967	9,623059	1986,599941	86,616627	
1122,299967	9,545454	1993,049941	87,224266	
1128,749967	9,085366	1999,499941	86,407269	
1135,199966	8,985588	2005,949941	87,581698	
1141,649966	8,680709	2012,399940	89,419937	
1148,099966	8,569845	2018,849940	89,225896	
1154,549966	8,165188	2025,299940	89,527162	
1160,999966	7,910200	2031,749940	91,299015	
1167,449965	7,738359	2038,199940	92,764505	
1173,899965	7,383592	2044,649940	92,565356	
1180,349965	6,967849	2051,099939	93,652980	
1186,799965	6,657428	2057,549939	94,985708	
1193,249965	6,213969	2063,999939	97,411156	
1199,699965	5,992240	2070,449939	97,870710	
1206,149964	5,864745	2076,899939	96,093750	
1212,599964	5,837029	2083,349938	93,765322	
1219,049964	5,537694	2089,799938	94,893795	
1225,499964	5,293791	2096,249938	97,834969	
1231,949964	4,944568	2102,699938	101,220385	
1238,399963	4,822616	2109,149938	102,410126	
1244,849963	4,417960	2115,599937	102,093548	
1251,299963	4,356984	2122,049937	101,792283	
1257,749963	4,201774	2128,499937	101,644198	
1264,199963	4,068736	2134,949937	102,461190	
1270,649962	3,741685	2141,399937	103,773488	
1277,099962	3,702882	2147,849936	103,814337	
1283,549962	3,386918	2154,299936	104,340278	
1289,999962	3,475610	2160,749936	103,084151	
1296,449962	3,143016	2167,199936	103,482437	
1302,899961	3,126386	2173,649936	101,102946	
1309,349961	2,926829	2180,099936	99,790647	
1315,799961	2,960089	2186,549935	98,059644	
1322,249961	2,577605	2192,999935	99,198320	
1328,699961	2,716186	2199,449935	98,667283	
1335,149961	2,494457	2205,899935	99,800862	
1341,599960	2,516630	2212,349935	99,198320	
1348,049960	2,245011	2218,799934	99,239180	
1354,499960	2,267184	2225,249934	98,861313	
1360,949960	2,172949	2231,699934	97,201792	
1367,399960	2,300443	2238,149934	97,671572	
1373,849959	1,951220	2244,599934	97,727733	
1380,299959	2,017738	2251,049933	97,584767	
1386,749959	1,906874	2257,499933	98,039214	
1393,199959	1,923503	2263,949933	99,371931	
1399,649959	1,762749	2270,399933	100,587209	
1406,099958	1,757206	2276,849933	103,293504	
1412,549958	1,624168	2283,299932	103,053517	
1418,999958	1,718404	2289,749932	100,965076	
1425,449958	1,541020	2296,199932	101,108042	
1431,899958	1,674058	2302,649932	100,500404	
1438,349957	1,480044	2309,099932	100,326792	
1444,799957	1,485588	2315,549932	101,062096	
1451,249957	1,457871	2321,999931	102,854368	
1457,699957	1,396896	2328,449931	100,086806	
1464,149957	1,352550	2334,899931	96,920957	
1470,599957	1,352550	2341,349931	97,212007	
1477,049956	1,191796	2347,799931	97,012870	
1483,499956	1,280488	2354,249930	96,548208	
1489,949956	1,130820	2360,699930	97,799227	
1496,399956	1,236142	2367,149930	98,937904	
1502,849956	1,080931	2373,599930	96,915849	
1509,299955	1,236142	2380,049930	94,679334	
1515,749955	0,958980	2386,499929	94,112545	
1522,199955	1,141907	2392,949929	94,878472	
1528,649955	0,914634	2399,399929	94,332112	
1535,099955	0,997783	2405,849929	92,315155	
1541,549954	0,964523	2412,299929	89,322917	
1547,999954	0,986696	2418,749928	87,811481	
1554,449954	0,903548	2425,199928	88,036150	
1560,899954	0,958980	2431,649928	90,349261	
1567,349954	0,848115	2438,099928	89,435249	
1573,799953	0,936807	2444,549928	86,529822	
1580,249953	0,753880	2450,999928	86,642159	
1586,699953	0,936807	2457,449927	86,213234	
1593,149953	0,715078	2463,899927	83,854167	
1599,599953	0,842572	2470,349927	81,413396	
1606,049953	0,681818	2476,799927	80,979368	
1612,499952	0,859202	2483,249927	78,017770	
1618,949952	0,643016	2489,699926	75,515726	
1625,399952	0,731707	2496,149926	74,172793	
1631,849952	0,703991	2502,599926	72,145632	
1638,299952	0,803769	2509,049926	70,593341	
1644,749951	0,726164	2515,499926	70,363564	
1651,199951	0,742794	2521,949925	69,699754	
1657,649951	0,681818	2528,399925	67,601103	
1664,099951	0,787140	2534,849925	65,808826	
1670,549951	0,620843	2541,299925	64,818218	
1676,999950	0,709534	2547,749925	63,904206	
1683,449950	0,604213	2554,199924	62,954452	
1689,899950	0,703991	2560,649924	61,223449	
1696,349950	0,648559	2567,099924	59,563928	
1702,799950	0,676275	2573,549924	57,991219	
1709,249949	0,665188	2579,999924	57,832925	
1715,699949	0,731707	2586,449924	57,092524	
1722,149949	0,582040	2592,899923	57,000611	
1728,599949	0,676275	2599,349923	57,143588	
1735,049949	0,648559	2605,799923	56,949552	
1741,499949	0,715078	2612,249923	56,724877	
1747,949948	0,626386	2618,699923	55,616829	
1754,399948	0,654102	2625,149922	53,283294	
1760,849948	0,620843	2631,599922	51,445055	
1767,299948	0,681818	2638,049922	51,056984	
1773,749948	0,620843	2644,499922	50,898695	
1780,199947	0,665188			
1786,649947	0,654102			
1793,099947	0,654102			
1799,549947	0,593126			
1805,999947	0,703991			
1812,449946	0,604213			
1818,899946	0,681818			
1825,349946	0,593126			
1831,799946	0,643016			
1838,249946	0,565410			
1844,699945	0,681818			
1851,149945	0,593126			
1857,599945	0,620843			
1864,049945	0,587583			
1870,499945	0,659645			
1876,949944	0,582040			
1883,399944	0,670732			
1889,849944	0,565410			
1896,299944	0,659645			
1902,749944	0,532151			
1909,199944	0,637472			
1915,649943	0,537694			
1922,099943	0,631929			
1928,549943	0,582040			
1934,999943	0,626386			
1941,449943	0,565410			
1947,899942	0,659645			
1954,349942	0,604213			
1960,799942	0,665188			
1967,249942	0,532151			
1973,699942	0,648559			
1980,149941	0,537694			
1986,599941	0,665188			
1993,049941	0,554324			
1999,499941	0,726164			
2005,949941	0,543237			
2012,399940	0,637472			
2018,849940	0,604213			
2025,299940	0,631929			
2031,749940	0,615299			
2038,199940	0,615299			
2044,649940	0,554324			
2051,099939	0,670732			
2057,549939	0,620843			
2063,999939	0,659645			
2070,449939	0,582040			
2076,899939	0,587583			
2083,349938	0,559867			
2089,799938	0,593126			
2096,249938	0,509978			
2102,699938	0,615299			
2109,149938	0,593126			
2115,599937	0,648559			
2122,049937	0,521064			
2128,499937	0,692905			
2134,949937	0,565410			
2141,399937	0,709534			
2147,849936	0,543237			
2154,299936	0,626386			
2160,749936	0,576497			
2167,199936	0,615299			
2173,649936	0,576497			
2180,099936	0,654102			
2186,549935	0,554324			
2192,999935	0,648559			
2199,449935	0,521064			
2205,899935	0,654102			
2212,349935	0,521064			
2218,799934	0,687361			
2225,249934	0,543237			
2231,699934	0,659645			
2238,149934	0,576497			
2244,599934	0,631929			
2251,049933	0,565410			
2257,499933	0,654102			
2263,949933	0,620843			
2270,399933	0,620843			
2276,849933	0,576497			
2283,299932	0,648559			
2289,749932	0,554324			
2296,199932	0,659645			
2302,649932	0,532151			
2309,099932	0,620843			
2315,549932	0,587583			
2321,999931	0,604213			
2328,449931	0,609756			
2334,899931	0,648559			
2341,349931	0,565410			
2347,799931	0,648559			
2354,249930	0,582040			
2360,699930	0,604213			
2367,149930	0,587583			
2373,599930	0,631929			
2380,049930	0,604213			
2386,499929	0,698448			
2392,949929	0,554324			
2399,399929	0,709534			
2405,849929	0,570953			
2412,299929	0,620843			
2418,749928	0,576497			
2425,199928	0,570953			
2431,649928	0,532151			
2438,099928	0,692905			
2444,549928	0,565410			
2450,999928	0,637472			
2457,449927	0,570953			
2463,899927	0,587583			
2470,349927	0,559867			
2476,799927	0,692905			
2483,249927	0,604213			
2489,699926	0,598670			
2496,149926	0,565410			
2502,599926	0,620843			
2509,049926	0,543237			
2515,499926	0,604213			
2521,949925	0,582040			
2528,399925	0,637472			
2534,849925	0,593126			
2541,299925	0,654102			
2547,749925	0,620843			
2554,199924	0,615299			
2560,649924	0,532151			
2567,099924	0,593126			
2573,549924	0,532151			
2579,999924	0,637472			
2586,449924	0,587583			
2592,899923	0,643016			
2599,349923	0,559867			
2605,799923	0,637472			
2612,249923	0,543237			
2618,699923	0,670732			
2625,149922	0,532151			
2631,599922	0,659645			
2638,049922	0,543237			
2644,499922	0,609756			
2650,949922	0,543237			
2657,399921	0,648559			
2663,849921	0,559867			
2670,299921	0,665188			
2676,749921	0,487805			
2683,199921	0,676275			
2689,649920	0,548780			
2696,099920	0,698448			
2702,549920	0,548780			
2708,999920	0,654102			
2715,449920	0,576497			
2721,899920	0,637472			
2728,349919	0,543237			
2734,799919	0,626386			
2741,249919	0,537694			
2747,699919	0,637472			
2754,149919	0,504435			
2760,599918	0,659645			
2767,049918	0,598670			
2773,499918	0,609756			
2779,949918	0,565410			
2786,399918	0,648559			
2792,849917	0,526608			
2799,299917	0,643016			
2805,749917	0,598670			
2812,199917	0,676275			
2818,649917	0,543237			
2825,099916	0,582040			
2831,549916	0,582040			
2837,999916	0,643016			
2844,449916	0,532151			
2850,899916	0,659645			
2857,349916	0,598670			
2863,799915	0,620843			
2870,249915	0,548780			
2876,699915	0,620843			
2883,149915	0,548780			
2889,599915	0,643016			
2896,049914	0,570953			
2902,499914	0,681818			
2908,949914	0,515521			
2915,399914	0,670732			
2921,849914	0,587583			
2928,299913	0,648559			
2934,749913	0,604213			
2941,199913	0,643016			
2947,649913	0,598670			
2954,099913	0,626386			
2960,549912	0,604213			
2966,999912	0,676275			
2973,449912	0,543237			
2979,899912	0,665188			
2986,349912	0,582040			
2992,799911	0,637472			
2999,249911	0,570953			
3005,699911	0,692905			
3012,149911	0,609756			
3018,599911	0,737251			
3025,049911	0,582040			
3031,499910	0,637472			
3037,949910	0,609756			
3044,399910	0,698448			
3050,849910	0,598670			
3057,299910	0,654102			
3063,749909	0,626386			
3070,199909	0,687361			
3076,649909	0,548780			
3083,099909	0,626386			
3089,549909	0,570953			
3095,999908	0,659645			
3102,449908	0,587583			
3108,899908	0,654102			
3115,349908	0,582040			
3121,799908	0,670732			
3128,249907	0,576497			
3134,699907	0,643016			
3141,149907	0,593126			
3147,599907	0,643016			
3154,049907	0,587583			
3160,499907	0,615299			
3166,949906	0,626386			
3173,399906	0,659645			
3179,849906	0,609756			
3186,299906	0,637472			
3192,749906	0,593126			
3199,199905	0,665188			
3205,649905	0,631929			
3212,099905	0,659645			
3218,549905	0,582040			
3224,999905	0,670732			
3231,449904	0,570953			
3237,899904	0,643016			
3244,349904	0,548780			
3250,799904	0,720621			
3257,249904	0,576497			
3263,699903	0,654102			
3270,149903	0,582040			
3276,599903	0,676275			
3283,049903	0,543237			
3289,499903	0,687361			
3295,949903	0,593126			
3302,399902	0,687361			
3308,849902	0,620843			
3315,299902	0,643016			
3321,749902	0,593126			
3328,199902	0,587583			
3334,649901	0,509978			
3341,099901	0,687361			
3347,549901	0,570953			
3353,999901	0,665188			
3360,449901	0,582040			
3366,899900	0,643016			
3373,349900	0,582040			
3379,799900	0,631929			
3386,249900	0,565410			
3392,699900	0,626386			
3399,149899	0,521064			
3405,599899	0,637472			
3412,049899	0,548780			
3418,499899	0,654102			
3424,949899	0,609756			
3431,399899	0,648559			
3437,849898	0,532151			
3444,299898	0,587583			
3450,749898	0,548780			
3457,199898	0,659645			
3463,649898	0,498891			
3470,099897	0,709534			
3476,549897	0,509978			
3482,999897	0,681818			
3489,449897	0,526608			
3495,899897	0,620843			
3502,349896	0,515521			
