d / dilky	  d / nm	signal
  24.3686	 762.866	    5
  24.3690	 762.886	    4
  24.3693	 762.905	    5
  24.3697	 762.925	    4
  24.3701	 762.944	    5
  24.3704	 762.964	    5
  24.3708	 762.984	    5
  24.3712	 763.003	    5
  24.3716	 763.023	    5
  24.3719	 763.042	    5
  24.3723	 763.062	    5
  24.3727	 763.081	    4
  24.3730	 763.101	    5
  24.3734	 763.121	    5
  24.3738	 763.140	    5
  24.3741	 763.160	    5
  24.3745	 763.179	    5
  24.3749	 763.199	    5
  24.3753	 763.218	    5
  24.3756	 763.238	    5
  24.3760	 763.257	    5
  24.3764	 763.277	    5
  24.3767	 763.297	    5
  24.3771	 763.316	    5
  24.3775	 763.336	    5
  24.3778	 763.355	    5
  24.3782	 763.375	    5
  24.3786	 763.394	    5
  24.3790	 763.414	    5
  24.3793	 763.434	    5
  24.3797	 763.453	    5
  24.3801	 763.473	    4
  24.3804	 763.492	    5
  24.3808	 763.512	    5
  24.3812	 763.531	    5
  24.3815	 763.551	    5
  24.3819	 763.571	    5
  24.3823	 763.590	    5
  24.3826	 763.610	    5
  24.3830	 763.629	    5
  24.3834	 763.649	    5
  24.3838	 763.668	    5
  24.3841	 763.688	    5
  24.3845	 763.708	    5
  24.3849	 763.727	    5
  24.3852	 763.747	    5
  24.3856	 763.766	    5
  24.3860	 763.786	    5
  24.3863	 763.805	    5
  24.3867	 763.825	    5
  24.3871	 763.844	    5
  24.3875	 763.864	    4
  24.3878	 763.884	    5
  24.3882	 763.903	    5
  24.3886	 763.923	    5
  24.3889	 763.942	    5
  24.3893	 763.962	    5
  24.3897	 763.981	    5
  24.3900	 764.001	    5
  24.3904	 764.021	    5
  24.3908	 764.040	    5
  24.3912	 764.060	    5
  24.3915	 764.079	    5
  24.3919	 764.099	    5
  24.3923	 764.118	    5
  24.3926	 764.138	    4
  24.3930	 764.158	    5
  24.3934	 764.177	    5
  24.3937	 764.197	    5
  24.3941	 764.216	    5
  24.3945	 764.236	    5
  24.3949	 764.255	    5
  24.3952	 764.275	    5
  24.3956	 764.294	    5
  24.3960	 764.314	    5
  24.3963	 764.334	    5
  24.3967	 764.353	    5
  24.3971	 764.373	    5
  24.3974	 764.392	    5
  24.3978	 764.412	    5
  24.3982	 764.431	    5
  24.3986	 764.451	    5
  24.3989	 764.471	    5
  24.3993	 764.490	    5
  24.3997	 764.510	    5
  24.4000	 764.529	    5
  24.4004	 764.549	    5
  24.4008	 764.568	    5
  24.4011	 764.588	    5
  24.4015	 764.608	    5
  24.4019	 764.627	    5
  24.4023	 764.647	    5
  24.4026	 764.666	    5
  24.4030	 764.686	    5
  24.4034	 764.705	    5
  24.4037	 764.725	    5
  24.4041	 764.744	    5
  24.4045	 764.764	    5
  24.4048	 764.784	    5
  24.4052	 764.803	    5
  24.4056	 764.823	    5
  24.4059	 764.842	    5
  24.4063	 764.862	    5
  24.4067	 764.881	    5
  24.4071	 764.901	    5
  24.4074	 764.921	    5
  24.4078	 764.940	    5
  24.4082	 764.960	    5
  24.4085	 764.979	    5
  24.4089	 764.999	    5
  24.4093	 765.018	    5
  24.4096	 765.038	    5
  24.4100	 765.058	    5
  24.4104	 765.077	    5
  24.4108	 765.097	    5
  24.4111	 765.116	    5
  24.4115	 765.136	    5
  24.4119	 765.155	    5
  24.4122	 765.175	    5
  24.4126	 765.195	    5
  24.4130	 765.214	    5
  24.4133	 765.234	    5
  24.4137	 765.253	    5
  24.4141	 765.273	    5
  24.4145	 765.292	    5
  24.4148	 765.312	    5
  24.4152	 765.331	    5
  24.4156	 765.351	    5
  24.4159	 765.371	    5
  24.4163	 765.390	    4
  24.4167	 765.410	    5
  24.4170	 765.429	    5
  24.4174	 765.449	    5
  24.4178	 765.468	    5
  24.4182	 765.488	    5
  24.4185	 765.508	    4
  24.4189	 765.527	    5
  24.4193	 765.547	    5
  24.4196	 765.566	    5
  24.4200	 765.586	    4
  24.4204	 765.605	    5
  24.4207	 765.625	    5
  24.4211	 765.645	    5
  24.4215	 765.664	    5
  24.4219	 765.684	    5
  24.4222	 765.703	    5
  24.4226	 765.723	    5
  24.4230	 765.742	    5
  24.4233	 765.762	    5
  24.4237	 765.781	    5
  24.4241	 765.801	    5
  24.4244	 765.821	    4
  24.4248	 765.840	    5
  24.4252	 765.860	    5
  24.4256	 765.879	    5
  24.4259	 765.899	    4
  24.4263	 765.918	    5
  24.4267	 765.938	    5
  24.4270	 765.958	    5
  24.4274	 765.977	    5
  24.4278	 765.997	    5
  24.4281	 766.016	    5
  24.4285	 766.036	    5
  24.4289	 766.055	    4
  24.4292	 766.075	    5
  24.4296	 766.095	    4
  24.4300	 766.114	    5
  24.4304	 766.134	    4
  24.4307	 766.153	    5
  24.4311	 766.173	    5
  24.4315	 766.192	    5
  24.4318	 766.212	    4
  24.4322	 766.232	    5
  24.4326	 766.251	    5
  24.4329	 766.271	    5
  24.4333	 766.290	    4
  24.4337	 766.310	    5
  24.4341	 766.329	    5
  24.4344	 766.349	    5
  24.4348	 766.368	    4
  24.4352	 766.388	    5
  24.4355	 766.408	    4
  24.4359	 766.427	    5
  24.4363	 766.447	    5
  24.4366	 766.466	    5
  24.4370	 766.486	    5
  24.4374	 766.505	    5
  24.4378	 766.525	    5
  24.4381	 766.545	    5
  24.4385	 766.564	    5
  24.4389	 766.584	    5
  24.4392	 766.603	    5
  24.4396	 766.623	    5
  24.4400	 766.642	    5
  24.4403	 766.662	    5
  24.4407	 766.682	    5
  24.4411	 766.701	    5
  24.4415	 766.721	    4
  24.4418	 766.740	    5
  24.4422	 766.760	    5
  24.4426	 766.779	    5
  24.4429	 766.799	    5
  24.4433	 766.818	    5
  24.4437	 766.838	    4
  24.4440	 766.858	    5
  24.4444	 766.877	    4
  24.4448	 766.897	    5
  24.4452	 766.916	    4
  24.4455	 766.936	    5
  24.4459	 766.955	    4
  24.4463	 766.975	    5
  24.4466	 766.995	    4
  24.4470	 767.014	    5
  24.4474	 767.034	    4
  24.4477	 767.053	    5
  24.4481	 767.073	    4
  24.4485	 767.092	    5
  24.4489	 767.112	    4
  24.4492	 767.132	    5
  24.4496	 767.151	    4
  24.4500	 767.171	    5
  24.4503	 767.190	    5
  24.4507	 767.210	    5
  24.4511	 767.229	    5
  24.4514	 767.249	    5
  24.4518	 767.269	    4
  24.4522	 767.288	    5
  24.4525	 767.308	    5
  24.4529	 767.327	    5
  24.4533	 767.347	    4
  24.4537	 767.366	    5
  24.4540	 767.386	    5
  24.4544	 767.405	    5
  24.4548	 767.425	    4
  24.4551	 767.445	    5
  24.4555	 767.464	    5
  24.4559	 767.484	    5
  24.4562	 767.503	    4
  24.4566	 767.523	    5
  24.4570	 767.542	    4
  24.4574	 767.562	    5
  24.4577	 767.582	    4
  24.4581	 767.601	    5
  24.4585	 767.621	    4
  24.4588	 767.640	    5
  24.4592	 767.660	    4
  24.4596	 767.679	    5
  24.4599	 767.699	    4
  24.4603	 767.719	    5
  24.4607	 767.738	    4
  24.4611	 767.758	    5
  24.4614	 767.777	    4
  24.4618	 767.797	    5
  24.4622	 767.816	    5
  24.4625	 767.836	    5
  24.4629	 767.855	    4
  24.4633	 767.875	    5
  24.4636	 767.895	    4
  24.4640	 767.914	    5
  24.4644	 767.934	    4
  24.4648	 767.953	    5
  24.4651	 767.973	    4
  24.4655	 767.992	    5
  24.4659	 768.012	    5
  24.4662	 768.032	    5
  24.4666	 768.051	    4
  24.4670	 768.071	    5
  24.4673	 768.090	    5
  24.4677	 768.110	    5
  24.4681	 768.129	    4
  24.4685	 768.149	    5
  24.4688	 768.169	    4
  24.4692	 768.188	    5
  24.4696	 768.208	    5
  24.4699	 768.227	    5
  24.4703	 768.247	    4
  24.4707	 768.266	    5
  24.4710	 768.286	    4
  24.4714	 768.306	    5
  24.4718	 768.325	    4
  24.4722	 768.345	    5
  24.4725	 768.364	    4
  24.4729	 768.384	    5
  24.4733	 768.403	    5
  24.4736	 768.423	    5
  24.4740	 768.442	    4
  24.4744	 768.462	    5
  24.4747	 768.482	    4
  24.4751	 768.501	    5
  24.4755	 768.521	    4
  24.4758	 768.540	    5
  24.4762	 768.560	    4
  24.4766	 768.579	    5
  24.4770	 768.599	    4
  24.4773	 768.619	    5
  24.4777	 768.638	    4
  24.4781	 768.658	    5
  24.4784	 768.677	    4
  24.4788	 768.697	    5
  24.4792	 768.716	    4
  24.4795	 768.736	    5
  24.4799	 768.756	    4
  24.4803	 768.775	    5
  24.4807	 768.795	    4
  24.4810	 768.814	    5
  24.4814	 768.834	    4
  24.4818	 768.853	    5
  24.4821	 768.873	    5
  24.4825	 768.892	    5
  24.4829	 768.912	    5
  24.4832	 768.932	    5
  24.4836	 768.951	    4
  24.4840	 768.971	    5
  24.4844	 768.990	    4
  24.4847	 769.010	    5
  24.4851	 769.029	    4
  24.4855	 769.049	    5
  24.4858	 769.069	    4
  24.4862	 769.088	    5
  24.4866	 769.108	    4
  24.4869	 769.127	    5
  24.4873	 769.147	    4
  24.4877	 769.166	    5
  24.4881	 769.186	    4
  24.4884	 769.206	    5
  24.4888	 769.225	    4
  24.4892	 769.245	    5
  24.4895	 769.264	    4
  24.4899	 769.284	    5
  24.4903	 769.303	    4
  24.4906	 769.323	    5
  24.4910	 769.342	    4
  24.4914	 769.362	    5
  24.4918	 769.382	    4
  24.4921	 769.401	    5
  24.4925	 769.421	    5
  24.4929	 769.440	    5
  24.4932	 769.460	    4
  24.4936	 769.479	    5
  24.4940	 769.499	    4
  24.4943	 769.519	    5
  24.4947	 769.538	    4
  24.4951	 769.558	    5
  24.4955	 769.577	    4
  24.4958	 769.597	    5
  24.4962	 769.616	    5
  24.4966	 769.636	    5
  24.4969	 769.656	    5
  24.4973	 769.675	    5
  24.4977	 769.695	    4
  24.4980	 769.714	    5
  24.4984	 769.734	    4
  24.4988	 769.753	    5
  24.4991	 769.773	    4
  24.4995	 769.793	    5
  24.4999	 769.812	    4
  24.5003	 769.832	    5
  24.5006	 769.851	    4
  24.5010	 769.871	    5
  24.5014	 769.890	    4
  24.5017	 769.910	    5
  24.5021	 769.929	    5
  24.5025	 769.949	    5
  24.5028	 769.969	    5
  24.5032	 769.988	    5
  24.5036	 770.008	    5
  24.5040	 770.027	    5
  24.5043	 770.047	    4
  24.5047	 770.066	    5
  24.5051	 770.086	    5
  24.5054	 770.106	    5
  24.5058	 770.125	    4
  24.5062	 770.145	    5
  24.5065	 770.164	    4
  24.5069	 770.184	    5
  24.5073	 770.203	    5
  24.5077	 770.223	    5
  24.5080	 770.243	    5
  24.5084	 770.262	    5
  24.5088	 770.282	    4
  24.5091	 770.301	    5
  24.5095	 770.321	    5
  24.5099	 770.340	    5
  24.5102	 770.360	    5
  24.5106	 770.379	    5
  24.5110	 770.399	    4
  24.5114	 770.419	    5
  24.5117	 770.438	    5
  24.5121	 770.458	    5
  24.5125	 770.477	    4
  24.5128	 770.497	    5
  24.5132	 770.516	    5
  24.5136	 770.536	    5
  24.5139	 770.556	    4
  24.5143	 770.575	    5
  24.5147	 770.595	    4
  24.5151	 770.614	    5
  24.5154	 770.634	    4
  24.5158	 770.653	    5
  24.5162	 770.673	    4
  24.5165	 770.693	    5
  24.5169	 770.712	    4
  24.5173	 770.732	    5
  24.5176	 770.751	    5
  24.5180	 770.771	    5
  24.5184	 770.790	    5
  24.5187	 770.810	    5
  24.5191	 770.830	    5
  24.5195	 770.849	    5
  24.5199	 770.869	    5
  24.5202	 770.888	    5
  24.5206	 770.908	    5
  24.5210	 770.927	    5
  24.5213	 770.947	    5
  24.5217	 770.966	    5
  24.5221	 770.986	    5
  24.5224	 771.006	    5
  24.5228	 771.025	    5
  24.5232	 771.045	    5
  24.5236	 771.064	    5
  24.5239	 771.084	    5
  24.5243	 771.103	    5
  24.5247	 771.123	    5
  24.5250	 771.143	    4
  24.5254	 771.162	    5
  24.5258	 771.182	    4
  24.5261	 771.201	    5
  24.5265	 771.221	    5
  24.5269	 771.240	    5
  24.5273	 771.260	    5
  24.5276	 771.280	    5
  24.5280	 771.299	    4
  24.5284	 771.319	    5
  24.5287	 771.338	    5
  24.5291	 771.358	    5
  24.5295	 771.377	    5
  24.5298	 771.397	    5
  24.5302	 771.416	    5
  24.5306	 771.436	    5
  24.5310	 771.456	    5
  24.5313	 771.475	    5
  24.5317	 771.495	    5
  24.5321	 771.514	    5
  24.5324	 771.534	    5
  24.5328	 771.553	    5
  24.5332	 771.573	    5
  24.5335	 771.593	    5
  24.5339	 771.612	    5
  24.5343	 771.632	    5
  24.5347	 771.651	    5
  24.5350	 771.671	    5
  24.5354	 771.690	    5
  24.5358	 771.710	    5
  24.5361	 771.730	    5
  24.5365	 771.749	    5
  24.5369	 771.769	    5
  24.5372	 771.788	    5
  24.5376	 771.808	    5
  24.5380	 771.827	    5
  24.5384	 771.847	    5
  24.5387	 771.867	    5
  24.5391	 771.886	    5
  24.5395	 771.906	    5
  24.5398	 771.925	    5
  24.5402	 771.945	    5
  24.5406	 771.964	    5
  24.5409	 771.984	    5
  24.5413	 772.003	    5
  24.5417	 772.023	    5
  24.5420	 772.043	    5
  24.5424	 772.062	    5
  24.5428	 772.082	    5
  24.5432	 772.101	    5
  24.5435	 772.121	    4
  24.5439	 772.140	    5
  24.5443	 772.160	    5
  24.5446	 772.180	    5
  24.5450	 772.199	    5
  24.5454	 772.219	    5
  24.5457	 772.238	    5
  24.5461	 772.258	    5
  24.5465	 772.277	    5
  24.5469	 772.297	    5
  24.5472	 772.317	    5
  24.5476	 772.336	    5
  24.5480	 772.356	    5
  24.5483	 772.375	    5
  24.5487	 772.395	    5
  24.5491	 772.414	    5
  24.5494	 772.434	    5
  24.5498	 772.453	    5
  24.5502	 772.473	    5
  24.5506	 772.493	    5
  24.5509	 772.512	    5
  24.5513	 772.532	    5
  24.5517	 772.551	    5
  24.5520	 772.571	    5
  24.5524	 772.590	    5
  24.5528	 772.610	    5
  24.5531	 772.630	    5
  24.5535	 772.649	    5
  24.5539	 772.669	    5
  24.5543	 772.688	    5
  24.5546	 772.708	    5
  24.5550	 772.727	    5
  24.5554	 772.747	    5
  24.5557	 772.767	    5
  24.5561	 772.786	    5
  24.5565	 772.806	    5
  24.5568	 772.825	    5
  24.5572	 772.845	    5
  24.5576	 772.864	    5
  24.5580	 772.884	    5
  24.5583	 772.904	    5
  24.5587	 772.923	    5
  24.5591	 772.943	    5
  24.5594	 772.962	    5
  24.5598	 772.982	    5
  24.5602	 773.001	    5
  24.5605	 773.021	    5
  24.5609	 773.040	    5
  24.5613	 773.060	    5
  24.5617	 773.080	    5
  24.5620	 773.099	    5
  24.5624	 773.119	    5
  24.5628	 773.138	    5
  24.5631	 773.158	    5
  24.5635	 773.177	    5
  24.5639	 773.197	    5
  24.5642	 773.217	    5
  24.5646	 773.236	    5
  24.5650	 773.256	    5
  24.5653	 773.275	    5
  24.5657	 773.295	    5
  24.5661	 773.314	    5
  24.5665	 773.334	    5
  24.5668	 773.354	    5
  24.5672	 773.373	    5
  24.5676	 773.393	    5
  24.5679	 773.412	    5
  24.5683	 773.432	    5
  24.5687	 773.451	    5
  24.5690	 773.471	    5
  24.5694	 773.490	    5
  24.5698	 773.510	    5
  24.5702	 773.530	    5
  24.5705	 773.549	    5
  24.5709	 773.569	    4
  24.5713	 773.588	    5
  24.5716	 773.608	    5
  24.5720	 773.627	    5
  24.5724	 773.647	    5
  24.5727	 773.667	    5
  24.5731	 773.686	    4
  24.5735	 773.706	    5
  24.5739	 773.725	    5
  24.5742	 773.745	    5
  24.5746	 773.764	    5
  24.5750	 773.784	    5
  24.5753	 773.804	    5
  24.5757	 773.823	    5
  24.5761	 773.843	    5
  24.5764	 773.862	    5
  24.5768	 773.882	    4
  24.5772	 773.901	    5
  24.5776	 773.921	    5
  24.5779	 773.941	    5
  24.5783	 773.960	    5
  24.5787	 773.980	    5
  24.5790	 773.999	    5
  24.5794	 774.019	    5
  24.5798	 774.038	    5
  24.5801	 774.058	    5
  24.5805	 774.077	    5
  24.5809	 774.097	    5
  24.5813	 774.117	    5
  24.5816	 774.136	    5
  24.5820	 774.156	    5
  24.5824	 774.175	    5
  24.5827	 774.195	    4
  24.5831	 774.214	    5
  24.5835	 774.234	    4
  24.5838	 774.254	    5
  24.5842	 774.273	    4
  24.5846	 774.293	    5
  24.5850	 774.312	    5
  24.5853	 774.332	    5
  24.5857	 774.351	    5
  24.5861	 774.371	    5
  24.5864	 774.391	    4
  24.5868	 774.410	    5
  24.5872	 774.430	    5
  24.5875	 774.449	    5
  24.5879	 774.469	    5
  24.5883	 774.488	    5
  24.5886	 774.508	    5
  24.5890	 774.527	    5
  24.5894	 774.547	    5
  24.5898	 774.567	    5
  24.5901	 774.586	    5
  24.5905	 774.606	    5
  24.5909	 774.625	    5
  24.5912	 774.645	    5
  24.5916	 774.664	    5
  24.5920	 774.684	    5
  24.5923	 774.704	    5
  24.5927	 774.723	    5
  24.5931	 774.743	    5
  24.5935	 774.762	    5
  24.5938	 774.782	    4
  24.5942	 774.801	    5
  24.5946	 774.821	    5
  24.5949	 774.841	    5
  24.5953	 774.860	    4
  24.5957	 774.880	    5
  24.5960	 774.899	    4
  24.5964	 774.919	    5
  24.5968	 774.938	    4
  24.5972	 774.958	    5
  24.5975	 774.977	    5
  24.5979	 774.997	    5
  24.5983	 775.017	    5
  24.5986	 775.036	    5
  24.5990	 775.056	    5
  24.5994	 775.075	    5
  24.5997	 775.095	    4
  24.6001	 775.114	    5
  24.6005	 775.134	    5
  24.6009	 775.154	    5
  24.6012	 775.173	    5
  24.6016	 775.193	    5
  24.6020	 775.212	    5
  24.6023	 775.232	    5
  24.6027	 775.251	    4
  24.6031	 775.271	    5
  24.6034	 775.291	    5
  24.6038	 775.310	    5
  24.6042	 775.330	    5
  24.6046	 775.349	    5
  24.6049	 775.369	    5
  24.6053	 775.388	    5
  24.6057	 775.408	    5
  24.6060	 775.428	    5
  24.6064	 775.447	    5
  24.6068	 775.467	    5
  24.6071	 775.486	    5
  24.6075	 775.506	    5
  24.6079	 775.525	    5
  24.6083	 775.545	    5
  24.6086	 775.564	    5
  24.6090	 775.584	    5
  24.6094	 775.604	    5
  24.6097	 775.623	    5
  24.6101	 775.643	    5
  24.6105	 775.662	    5
  24.6108	 775.682	    5
  24.6112	 775.701	    5
  24.6116	 775.721	    5
  24.6119	 775.741	    5
  24.6123	 775.760	    5
  24.6127	 775.780	    5
  24.6131	 775.799	    5
  24.6134	 775.819	    5
  24.6138	 775.838	    5
  24.6142	 775.858	    5
  24.6145	 775.878	    5
  24.6149	 775.897	    5
  24.6153	 775.917	    5
  24.6156	 775.936	    5
  24.6160	 775.956	    5
  24.6164	 775.975	    5
  24.6168	 775.995	    5
  24.6171	 776.014	    5
  24.6175	 776.034	    5
  24.6179	 776.054	    5
  24.6182	 776.073	    5
  24.6186	 776.093	    5
  24.6190	 776.112	    5
  24.6193	 776.132	    5
  24.6197	 776.151	    5
  24.6201	 776.171	    5
  24.6205	 776.191	    5
  24.6208	 776.210	    5
  24.6212	 776.230	    5
  24.6216	 776.249	    5
  24.6219	 776.269	    5
  24.6223	 776.288	    5
  24.6227	 776.308	    5
  24.6230	 776.328	    5
  24.6234	 776.347	    5
  24.6238	 776.367	    5
  24.6242	 776.386	    5
  24.6245	 776.406	    5
  24.6249	 776.425	    5
  24.6253	 776.445	    5
  24.6256	 776.465	    5
  24.6260	 776.484	    5
  24.6264	 776.504	    5
  24.6267	 776.523	    5
  24.6271	 776.543	    5
  24.6275	 776.562	    5
  24.6279	 776.582	    5
  24.6282	 776.601	    5
  24.6286	 776.621	    5
  24.6290	 776.641	    5
  24.6293	 776.660	    5
  24.6297	 776.680	    5
  24.6301	 776.699	    5
  24.6304	 776.719	    5
  24.6308	 776.738	    5
  24.6312	 776.758	    5
  24.6316	 776.778	    5
  24.6319	 776.797	    5
  24.6323	 776.817	    5
  24.6327	 776.836	    5
  24.6330	 776.856	    5
  24.6334	 776.875	    5
  24.6338	 776.895	    5
  24.6341	 776.915	    5
  24.6345	 776.934	    5
  24.6349	 776.954	    5
  24.6352	 776.973	    5
  24.6356	 776.993	    5
  24.6360	 777.012	    5
  24.6364	 777.032	    5
  24.6367	 777.051	    5
  24.6371	 777.071	    5
  24.6375	 777.091	    5
  24.6378	 777.110	    5
  24.6382	 777.130	    5
  24.6386	 777.149	    5
  24.6389	 777.169	    5
  24.6393	 777.188	    5
  24.6397	 777.208	    5
  24.6401	 777.228	    5
  24.6404	 777.247	    5
  24.6408	 777.267	    5
  24.6412	 777.286	    5
  24.6415	 777.306	    5
  24.6419	 777.325	    5
  24.6423	 777.345	    5
  24.6426	 777.365	    5
  24.6430	 777.384	    5
  24.6434	 777.404	    5
  24.6438	 777.423	    5
  24.6441	 777.443	    5
  24.6445	 777.462	    5
  24.6449	 777.482	    5
  24.6452	 777.502	    5
  24.6456	 777.521	    5
  24.6460	 777.541	    5
  24.6463	 777.560	    5
  24.6467	 777.580	    5
  24.6471	 777.599	    5
  24.6475	 777.619	    5
  24.6478	 777.638	    5
  24.6482	 777.658	    5
  24.6486	 777.678	    5
  24.6489	 777.697	    5
  24.6493	 777.717	    5
  24.6497	 777.736	    5
  24.6500	 777.756	    5
  24.6504	 777.775	    5
  24.6508	 777.795	    5
  24.6512	 777.815	    5
  24.6515	 777.834	    5
  24.6519	 777.854	    5
  24.6523	 777.873	    5
  24.6526	 777.893	    5
  24.6530	 777.912	    5
  24.6534	 777.932	    5
  24.6537	 777.952	    5
  24.6541	 777.971	    5
  24.6545	 777.991	    5
  24.6549	 778.010	    5
  24.6552	 778.030	    5
  24.6556	 778.049	    5
  24.6560	 778.069	    5
  24.6563	 778.088	    5
  24.6567	 778.108	    5
  24.6571	 778.128	    5
  24.6574	 778.147	    5
  24.6578	 778.167	    5
  24.6582	 778.186	    5
  24.6585	 778.206	    5
  24.6589	 778.225	    5
  24.6593	 778.245	    5
  24.6597	 778.265	    5
  24.6600	 778.284	    5
  24.6604	 778.304	    5
  24.6608	 778.323	    5
  24.6611	 778.343	    5
  24.6615	 778.362	    5
  24.6619	 778.382	    5
  24.6622	 778.402	    5
  24.6626	 778.421	    5
  24.6630	 778.441	    5
  24.6634	 778.460	    5
  24.6637	 778.480	    5
  24.6641	 778.499	    5
  24.6645	 778.519	    5
  24.6648	 778.539	    5
  24.6652	 778.558	    5
  24.6656	 778.578	    5
  24.6659	 778.597	    5
  24.6663	 778.617	    5
  24.6667	 778.636	    5
  24.6671	 778.656	    5
  24.6674	 778.675	    5
  24.6678	 778.695	    5
  24.6682	 778.715	    5
  24.6685	 778.734	    5
  24.6689	 778.754	    5
  24.6693	 778.773	    5
  24.6696	 778.793	    5
  24.6700	 778.812	    5
  24.6704	 778.832	    5
  24.6708	 778.852	    5
  24.6711	 778.871	    5
  24.6715	 778.891	    5
  24.6719	 778.910	    5
  24.6722	 778.930	    5
  24.6726	 778.949	    5
  24.6730	 778.969	    5
  24.6733	 778.989	    5
  24.6737	 779.008	    5
  24.6741	 779.028	    5
  24.6745	 779.047	    5
  24.6748	 779.067	    5
  24.6752	 779.086	    5
  24.6756	 779.106	    5
  24.6759	 779.125	    5
  24.6763	 779.145	    5
  24.6767	 779.165	    5
  24.6770	 779.184	    5
  24.6774	 779.204	    5
  24.6778	 779.223	    5
  24.6782	 779.243	    5
  24.6785	 779.262	    5
  24.6789	 779.282	    5
  24.6793	 779.302	    5
  24.6796	 779.321	    5
  24.6800	 779.341	    5
  24.6804	 779.360	    5
  24.6807	 779.380	    5
  24.6811	 779.399	    5
  24.6815	 779.419	    5
  24.6818	 779.439	    5
  24.6822	 779.458	    5
  24.6826	 779.478	    5
  24.6830	 779.497	    5
  24.6833	 779.517	    5
  24.6837	 779.536	    5
  24.6841	 779.556	    5
  24.6844	 779.575	    5
  24.6848	 779.595	    5
  24.6852	 779.615	    5
  24.6855	 779.634	    5
  24.6859	 779.654	    5
  24.6863	 779.673	    5
  24.6867	 779.693	    5
  24.6870	 779.712	    5
  24.6874	 779.732	    5
  24.6878	 779.752	    5
  24.6881	 779.771	    5
  24.6885	 779.791	    5
  24.6889	 779.810	    5
  24.6892	 779.830	    5
  24.6896	 779.849	    5
  24.6900	 779.869	    5
  24.6904	 779.889	    5
  24.6907	 779.908	    5
  24.6911	 779.928	    5
  24.6915	 779.947	    5
  24.6918	 779.967	    5
  24.6922	 779.986	    5
  24.6926	 780.006	    5
  24.6929	 780.026	    5
  24.6933	 780.045	    5
  24.6937	 780.065	    5
  24.6941	 780.084	    5
  24.6944	 780.104	    5
  24.6948	 780.123	    5
  24.6952	 780.143	    5
  24.6955	 780.162	    5
  24.6959	 780.182	    5
  24.6963	 780.202	    5
  24.6966	 780.221	    5
  24.6970	 780.241	    5
  24.6974	 780.260	    5
  24.6978	 780.280	    5
  24.6981	 780.299	    5
  24.6985	 780.319	    5
  24.6989	 780.339	    5
  24.6992	 780.358	    5
  24.6996	 780.378	    5
  24.7000	 780.397	    5
  24.7003	 780.417	    5
  24.7007	 780.436	    5
  24.7011	 780.456	    5
  24.7015	 780.476	    5
  24.7018	 780.495	    5
  24.7022	 780.515	    5
  24.7026	 780.534	    5
  24.7029	 780.554	    5
  24.7033	 780.573	    5
  24.7037	 780.593	    5
  24.7040	 780.612	    5
  24.7044	 780.632	    5
  24.7048	 780.652	    5
  24.7051	 780.671	    5
  24.7055	 780.691	    5
  24.7059	 780.710	    5
  24.7063	 780.730	    5
  24.7066	 780.749	    5
  24.7070	 780.769	    5
  24.7074	 780.789	    5
  24.7077	 780.808	    5
  24.7081	 780.828	    5
  24.7085	 780.847	    5
  24.7088	 780.867	    5
  24.7092	 780.886	    5
  24.7096	 780.906	    5
  24.7100	 780.926	    5
  24.7103	 780.945	    5
  24.7107	 780.965	    5
  24.7111	 780.984	    5
  24.7114	 781.004	    5
  24.7118	 781.023	    5
  24.7122	 781.043	    5
  24.7125	 781.063	    5
  24.7129	 781.082	    5
  24.7133	 781.102	    5
  24.7137	 781.121	    5
  24.7140	 781.141	    5
  24.7144	 781.160	    5
  24.7148	 781.180	    5
  24.7151	 781.199	    5
  24.7155	 781.219	    5
  24.7159	 781.239	    5
  24.7162	 781.258	    5
  24.7166	 781.278	    5
  24.7170	 781.297	    5
  24.7174	 781.317	    5
  24.7177	 781.336	    5
  24.7181	 781.356	    5
  24.7185	 781.376	    5
  24.7188	 781.395	    5
  24.7192	 781.415	    5
  24.7196	 781.434	    5
  24.7199	 781.454	    5
  24.7203	 781.473	    5
  24.7207	 781.493	    5
  24.7211	 781.513	    5
  24.7214	 781.532	    5
  24.7218	 781.552	    5
  24.7222	 781.571	    5
  24.7225	 781.591	    5
  24.7229	 781.610	    5
  24.7233	 781.630	    5
  24.7236	 781.649	    5
  24.7240	 781.669	    5
  24.7244	 781.689	    5
  24.7248	 781.708	    5
  24.7251	 781.728	    5
  24.7255	 781.747	    5
  24.7259	 781.767	    5
  24.7262	 781.786	    5
  24.7266	 781.806	    5
  24.7270	 781.826	    5
  24.7273	 781.845	    5
  24.7277	 781.865	    5
  24.7281	 781.884	    5
  24.7284	 781.904	    5
  24.7288	 781.923	    5
  24.7292	 781.943	    5
  24.7296	 781.963	    5
  24.7299	 781.982	    5
  24.7303	 782.002	    5
  24.7307	 782.021	    5
  24.7310	 782.041	    5
  24.7314	 782.060	    5
  24.7318	 782.080	    5
  24.7321	 782.100	    5
  24.7325	 782.119	    5
  24.7329	 782.139	    5
  24.7333	 782.158	    5
  24.7336	 782.178	    5
  24.7340	 782.197	    5
  24.7344	 782.217	    5
  24.7347	 782.236	    5
  24.7351	 782.256	    5
  24.7355	 782.276	    5
  24.7358	 782.295	    5
  24.7362	 782.315	    5
  24.7366	 782.334	    5
  24.7370	 782.354	    5
  24.7373	 782.373	    5
