d / dilky	  d / nm	signal
  18.8480	 470.805	    8
  18.8484	 470.825	    8
  18.8487	 470.844	    8
  18.8491	 470.864	    8
  18.8495	 470.883	    8
  18.8499	 470.903	    8
  18.8502	 470.922	    8
  18.8506	 470.942	    8
  18.8510	 470.962	    8
  18.8513	 470.981	    8
  18.8517	 471.001	    8
  18.8521	 471.020	    8
  18.8524	 471.040	    8
  18.8528	 471.059	    8
  18.8532	 471.079	    8
  18.8536	 471.099	    8
  18.8539	 471.118	    8
  18.8543	 471.138	    8
  18.8547	 471.157	    8
  18.8550	 471.177	    8
  18.8554	 471.196	    8
  18.8558	 471.216	    8
  18.8561	 471.235	    8
  18.8565	 471.255	    8
  18.8569	 471.275	    8
  18.8573	 471.294	    8
  18.8576	 471.314	    8
  18.8580	 471.333	    8
  18.8584	 471.353	    8
  18.8587	 471.372	    8
  18.8591	 471.392	    8
  18.8595	 471.412	    8
  18.8598	 471.431	    8
  18.8602	 471.451	    8
  18.8606	 471.470	    8
  18.8610	 471.490	    8
  18.8613	 471.509	    8
  18.8617	 471.529	    8
  18.8621	 471.549	    8
  18.8624	 471.568	    8
  18.8628	 471.588	    8
  18.8632	 471.607	    8
  18.8635	 471.627	    8
  18.8639	 471.646	    8
  18.8643	 471.666	    8
  18.8647	 471.685	    8
  18.8650	 471.705	    8
  18.8654	 471.725	    8
  18.8658	 471.744	    8
  18.8661	 471.764	    8
  18.8665	 471.783	    8
  18.8669	 471.803	    8
  18.8672	 471.822	    8
  18.8676	 471.842	    8
  18.8680	 471.862	    8
  18.8683	 471.881	    8
  18.8687	 471.901	    8
  18.8691	 471.920	    8
  18.8695	 471.940	    8
  18.8698	 471.959	    8
  18.8702	 471.979	    8
  18.8706	 471.999	    8
  18.8709	 472.018	    8
  18.8713	 472.038	    8
  18.8717	 472.057	    8
  18.8720	 472.077	    9
  18.8724	 472.096	    8
  18.8728	 472.116	    8
  18.8732	 472.136	    8
  18.8735	 472.155	    9
  18.8739	 472.175	    8
  18.8743	 472.194	    9
  18.8746	 472.214	    8
  18.8750	 472.233	    9
  18.8754	 472.253	    8
  18.8757	 472.272	    8
  18.8761	 472.292	    8
  18.8765	 472.312	    8
  18.8769	 472.331	    8
  18.8772	 472.351	    9
  18.8776	 472.370	    8
  18.8780	 472.390	    9
  18.8783	 472.409	    8
  18.8787	 472.429	    9
  18.8791	 472.449	    8
  18.8794	 472.468	    9
  18.8798	 472.488	    8
  18.8802	 472.507	    9
  18.8806	 472.527	    8
  18.8809	 472.546	    9
  18.8813	 472.566	    8
  18.8817	 472.586	    8
  18.8820	 472.605	    8
  18.8824	 472.625	    8
  18.8828	 472.644	    8
  18.8831	 472.664	    9
  18.8835	 472.683	    8
  18.8839	 472.703	    9
  18.8843	 472.722	    8
  18.8846	 472.742	    9
  18.8850	 472.762	    8
  18.8854	 472.781	    9
  18.8857	 472.801	    8
  18.8861	 472.820	    9
  18.8865	 472.840	    8
  18.8868	 472.859	    9
  18.8872	 472.879	    8
  18.8876	 472.899	    9
  18.8880	 472.918	    8
  18.8883	 472.938	    9
  18.8887	 472.957	    8
  18.8891	 472.977	    9
  18.8894	 472.996	    8
  18.8898	 473.016	    9
  18.8902	 473.036	    8
  18.8905	 473.055	    9
  18.8909	 473.075	    9
  18.8913	 473.094	    9
  18.8916	 473.114	    9
  18.8920	 473.133	    9
  18.8924	 473.153	    8
  18.8928	 473.173	    9
  18.8931	 473.192	    8
  18.8935	 473.212	    9
  18.8939	 473.231	    8
  18.8942	 473.251	    9
  18.8946	 473.270	    8
  18.8950	 473.290	    9
  18.8953	 473.309	    8
  18.8957	 473.329	    9
  18.8961	 473.349	    8
  18.8965	 473.368	    9
  18.8968	 473.388	    8
  18.8972	 473.407	    9
  18.8976	 473.427	    8
  18.8979	 473.446	    9
  18.8983	 473.466	    8
  18.8987	 473.486	    9
  18.8990	 473.505	    8
  18.8994	 473.525	    9
  18.8998	 473.544	    8
  18.9002	 473.564	    9
  18.9005	 473.583	    8
  18.9009	 473.603	    9
  18.9013	 473.623	    9
  18.9016	 473.642	    9
  18.9020	 473.662	    9
  18.9024	 473.681	    9
  18.9027	 473.701	    8
  18.9031	 473.720	    9
  18.9035	 473.740	    8
  18.9039	 473.759	    9
  18.9042	 473.779	    9
  18.9046	 473.799	    9
  18.9050	 473.818	    9
  18.9053	 473.838	    9
  18.9057	 473.857	    9
  18.9061	 473.877	    9
  18.9064	 473.896	    9
  18.9068	 473.916	    9
  18.9072	 473.936	    9
  18.9076	 473.955	    9
  18.9079	 473.975	    9
  18.9083	 473.994	    9
  18.9087	 474.014	    9
  18.9090	 474.033	    9
  18.9094	 474.053	    9
  18.9098	 474.073	    9
  18.9101	 474.092	    9
  18.9105	 474.112	    9
  18.9109	 474.131	    9
  18.9113	 474.151	    9
  18.9116	 474.170	    9
  18.9120	 474.190	    9
  18.9124	 474.209	    9
  18.9127	 474.229	    9
  18.9131	 474.249	    8
  18.9135	 474.268	    9
  18.9138	 474.288	    8
  18.9142	 474.307	    9
  18.9146	 474.327	    9
  18.9149	 474.346	    9
  18.9153	 474.366	    9
  18.9157	 474.386	    9
  18.9161	 474.405	    9
  18.9164	 474.425	    9
  18.9168	 474.444	    9
  18.9172	 474.464	    9
  18.9175	 474.483	    8
  18.9179	 474.503	    9
  18.9183	 474.523	    8
  18.9186	 474.542	    9
  18.9190	 474.562	    8
  18.9194	 474.581	    9
  18.9198	 474.601	    9
  18.9201	 474.620	    9
  18.9205	 474.640	    9
  18.9209	 474.660	    9
  18.9212	 474.679	    9
  18.9216	 474.699	    9
  18.9220	 474.718	    9
  18.9223	 474.738	    9
  18.9227	 474.757	    8
  18.9231	 474.777	    9
  18.9235	 474.796	    8
  18.9238	 474.816	    9
  18.9242	 474.836	    9
  18.9246	 474.855	    9
  18.9249	 474.875	    9
  18.9253	 474.894	    9
  18.9257	 474.914	    8
  18.9260	 474.933	    9
  18.9264	 474.953	    9
  18.9268	 474.973	    9
  18.9272	 474.992	    9
  18.9275	 475.012	    9
  18.9279	 475.031	    8
  18.9283	 475.051	    9
  18.9286	 475.070	    8
  18.9290	 475.090	    9
  18.9294	 475.110	    8
  18.9297	 475.129	    9
  18.9301	 475.149	    8
  18.9305	 475.168	    9
  18.9309	 475.188	    8
  18.9312	 475.207	    9
  18.9316	 475.227	    8
  18.9320	 475.246	    8
  18.9323	 475.266	    8
  18.9327	 475.286	    9
  18.9331	 475.305	    8
  18.9334	 475.325	    8
  18.9338	 475.344	    8
  18.9342	 475.364	    9
  18.9346	 475.383	    8
  18.9349	 475.403	    9
  18.9353	 475.423	    8
  18.9357	 475.442	    9
  18.9360	 475.462	    9
  18.9364	 475.481	    9
  18.9368	 475.501	    8
  18.9371	 475.520	    9
  18.9375	 475.540	    8
  18.9379	 475.560	    9
  18.9382	 475.579	    8
  18.9386	 475.599	    9
  18.9390	 475.618	    8
  18.9394	 475.638	    9
  18.9397	 475.657	    9
  18.9401	 475.677	    9
  18.9405	 475.697	    9
  18.9408	 475.716	    9
  18.9412	 475.736	    8
  18.9416	 475.755	    9
  18.9419	 475.775	    8
  18.9423	 475.794	    9
  18.9427	 475.814	    8
  18.9431	 475.833	    9
  18.9434	 475.853	    8
  18.9438	 475.873	    9
  18.9442	 475.892	    8
  18.9445	 475.912	    9
  18.9449	 475.931	    8
  18.9453	 475.951	    9
  18.9456	 475.970	    8
  18.9460	 475.990	    8
  18.9464	 476.010	    8
  18.9468	 476.029	    8
  18.9471	 476.049	    8
  18.9475	 476.068	    8
  18.9479	 476.088	    8
  18.9482	 476.107	    8
  18.9486	 476.127	    8
  18.9490	 476.147	    9
  18.9493	 476.166	    8
  18.9497	 476.186	    9
  18.9501	 476.205	    8
  18.9505	 476.225	    8
  18.9508	 476.244	    8
  18.9512	 476.264	    8
  18.9516	 476.283	    8
  18.9519	 476.303	    8
  18.9523	 476.323	    8
  18.9527	 476.342	    9
  18.9530	 476.362	    8
  18.9534	 476.381	    9
  18.9538	 476.401	    8
  18.9542	 476.420	    9
  18.9545	 476.440	    8
  18.9549	 476.460	    9
  18.9553	 476.479	    8
  18.9556	 476.499	    9
  18.9560	 476.518	    8
  18.9564	 476.538	    9
  18.9567	 476.557	    8
  18.9571	 476.577	    8
  18.9575	 476.597	    8
  18.9579	 476.616	    8
  18.9582	 476.636	    8
  18.9586	 476.655	    8
  18.9590	 476.675	    8
  18.9593	 476.694	    8
  18.9597	 476.714	    8
  18.9601	 476.734	    8
  18.9604	 476.753	    8
  18.9608	 476.773	    8
  18.9612	 476.792	    8
  18.9615	 476.812	    8
  18.9619	 476.831	    8
  18.9623	 476.851	    8
  18.9627	 476.870	    8
  18.9630	 476.890	    8
  18.9634	 476.910	    8
  18.9638	 476.929	    8
  18.9641	 476.949	    8
  18.9645	 476.968	    8
  18.9649	 476.988	    8
  18.9652	 477.007	    8
  18.9656	 477.027	    8
  18.9660	 477.047	    8
  18.9664	 477.066	    8
  18.9667	 477.086	    8
  18.9671	 477.105	    8
  18.9675	 477.125	    9
  18.9678	 477.144	    8
  18.9682	 477.164	    8
  18.9686	 477.184	    8
  18.9689	 477.203	    8
  18.9693	 477.223	    8
  18.9697	 477.242	    8
  18.9701	 477.262	    8
  18.9704	 477.281	    8
  18.9708	 477.301	    8
  18.9712	 477.320	    8
  18.9715	 477.340	    8
  18.9719	 477.360	    8
  18.9723	 477.379	    8
  18.9726	 477.399	    8
  18.9730	 477.418	    8
  18.9734	 477.438	    9
  18.9738	 477.457	    8
  18.9741	 477.477	    9
  18.9745	 477.497	    8
  18.9749	 477.516	    9
  18.9752	 477.536	    8
  18.9756	 477.555	    9
  18.9760	 477.575	    8
  18.9763	 477.594	    9
  18.9767	 477.614	    8
  18.9771	 477.634	    9
  18.9775	 477.653	    8
  18.9778	 477.673	    8
  18.9782	 477.692	    8
  18.9786	 477.712	    8
  18.9789	 477.731	    8
  18.9793	 477.751	    8
  18.9797	 477.771	    8
  18.9800	 477.790	    8
  18.9804	 477.810	    8
  18.9808	 477.829	    8
  18.9812	 477.849	    8
  18.9815	 477.868	    8
  18.9819	 477.888	    8
  18.9823	 477.907	    8
  18.9826	 477.927	    8
  18.9830	 477.947	    8
  18.9834	 477.966	    8
  18.9837	 477.986	    8
  18.9841	 478.005	    8
  18.9845	 478.025	    8
  18.9848	 478.044	    8
  18.9852	 478.064	    8
  18.9856	 478.084	    8
  18.9860	 478.103	    8
  18.9863	 478.123	    8
  18.9867	 478.142	    8
  18.9871	 478.162	    8
  18.9874	 478.181	    8
  18.9878	 478.201	    8
  18.9882	 478.221	    8
  18.9885	 478.240	    8
  18.9889	 478.260	    8
  18.9893	 478.279	    8
  18.9897	 478.299	    8
  18.9900	 478.318	    8
  18.9904	 478.338	    8
  18.9908	 478.357	    8
  18.9911	 478.377	    8
  18.9915	 478.397	    8
  18.9919	 478.416	    8
  18.9922	 478.436	    8
  18.9926	 478.455	    8
  18.9930	 478.475	    8
  18.9934	 478.494	    8
  18.9937	 478.514	    8
  18.9941	 478.534	    8
  18.9945	 478.553	    8
  18.9948	 478.573	    8
  18.9952	 478.592	    8
  18.9956	 478.612	    8
  18.9959	 478.631	    8
  18.9963	 478.651	    8
  18.9967	 478.671	    8
  18.9971	 478.690	    8
  18.9974	 478.710	    8
  18.9978	 478.729	    8
  18.9982	 478.749	    8
  18.9985	 478.768	    9
  18.9989	 478.788	    8
  18.9993	 478.808	    8
  18.9996	 478.827	    8
  19.0000	 478.847	    8
  19.0004	 478.866	    8
  19.0008	 478.886	    8
  19.0011	 478.905	    8
  19.0015	 478.925	    8
  19.0019	 478.944	    8
  19.0022	 478.964	    8
  19.0026	 478.984	    8
  19.0030	 479.003	    8
  19.0033	 479.023	    8
  19.0037	 479.042	    8
  19.0041	 479.062	    8
  19.0045	 479.081	    8
  19.0048	 479.101	    8
  19.0052	 479.121	    8
  19.0056	 479.140	    8
  19.0059	 479.160	    8
  19.0063	 479.179	    8
  19.0067	 479.199	    8
  19.0070	 479.218	    8
  19.0074	 479.238	    8
  19.0078	 479.258	    8
  19.0081	 479.277	    8
  19.0085	 479.297	    8
  19.0089	 479.316	    8
  19.0093	 479.336	    8
  19.0096	 479.355	    8
  19.0100	 479.375	    8
  19.0104	 479.394	    8
  19.0107	 479.414	    8
  19.0111	 479.434	    8
  19.0115	 479.453	    8
  19.0118	 479.473	    8
  19.0122	 479.492	    8
  19.0126	 479.512	    8
  19.0130	 479.531	    8
  19.0133	 479.551	    8
  19.0137	 479.571	    8
  19.0141	 479.590	    8
  19.0144	 479.610	    8
  19.0148	 479.629	    8
  19.0152	 479.649	    8
  19.0155	 479.668	    8
  19.0159	 479.688	    8
  19.0163	 479.708	    8
  19.0167	 479.727	    8
  19.0170	 479.747	    8
  19.0174	 479.766	    8
  19.0178	 479.786	    8
  19.0181	 479.805	    8
  19.0185	 479.825	    8
  19.0189	 479.844	    8
  19.0192	 479.864	    8
  19.0196	 479.884	    8
  19.0200	 479.903	    8
  19.0204	 479.923	    8
  19.0207	 479.942	    8
  19.0211	 479.962	    8
  19.0215	 479.981	    8
  19.0218	 480.001	    8
  19.0222	 480.021	    8
  19.0226	 480.040	    8
  19.0229	 480.060	    8
  19.0233	 480.079	    8
  19.0237	 480.099	    8
  19.0241	 480.118	    8
  19.0244	 480.138	    8
  19.0248	 480.158	    8
  19.0252	 480.177	    8
  19.0255	 480.197	    8
  19.0259	 480.216	    8
  19.0263	 480.236	    8
  19.0266	 480.255	    8
  19.0270	 480.275	    8
  19.0274	 480.295	    8
  19.0277	 480.314	    8
  19.0281	 480.334	    8
  19.0285	 480.353	    8
  19.0289	 480.373	    8
  19.0292	 480.392	    8
  19.0296	 480.412	    8
  19.0300	 480.431	    8
  19.0303	 480.451	    8
  19.0307	 480.471	    8
  19.0311	 480.490	    8
  19.0314	 480.510	    8
  19.0318	 480.529	    8
  19.0322	 480.549	    8
  19.0326	 480.568	    8
  19.0329	 480.588	    8
  19.0333	 480.608	    8
  19.0337	 480.627	    8
  19.0340	 480.647	    8
  19.0344	 480.666	    8
  19.0348	 480.686	    8
  19.0351	 480.705	    8
  19.0355	 480.725	    9
  19.0359	 480.745	    8
  19.0363	 480.764	    8
  19.0366	 480.784	    8
  19.0370	 480.803	    8
  19.0374	 480.823	    8
  19.0377	 480.842	    8
  19.0381	 480.862	    8
  19.0385	 480.881	    8
  19.0388	 480.901	    8
  19.0392	 480.921	    8
  19.0396	 480.940	    8
  19.0400	 480.960	    8
  19.0403	 480.979	    8
  19.0407	 480.999	    8
  19.0411	 481.018	    8
  19.0414	 481.038	    8
  19.0418	 481.058	    8
  19.0422	 481.077	    8
  19.0425	 481.097	    8
  19.0429	 481.116	    8
  19.0433	 481.136	    8
  19.0437	 481.155	    8
  19.0440	 481.175	    8
  19.0444	 481.195	    8
  19.0448	 481.214	    8
  19.0451	 481.234	    9
  19.0455	 481.253	    8
  19.0459	 481.273	    9
  19.0462	 481.292	    8
  19.0466	 481.312	    8
  19.0470	 481.332	    8
  19.0474	 481.351	    8
  19.0477	 481.371	    8
  19.0481	 481.390	    8
  19.0485	 481.410	    8
  19.0488	 481.429	    8
  19.0492	 481.449	    8
  19.0496	 481.468	    8
  19.0499	 481.488	    8
  19.0503	 481.508	    8
  19.0507	 481.527	    8
  19.0510	 481.547	    9
  19.0514	 481.566	    8
  19.0518	 481.586	    8
  19.0522	 481.605	    8
  19.0525	 481.625	    8
  19.0529	 481.645	    8
  19.0533	 481.664	    8
  19.0536	 481.684	    8
  19.0540	 481.703	    8
  19.0544	 481.723	    8
  19.0547	 481.742	    8
  19.0551	 481.762	    8
  19.0555	 481.782	    9
  19.0559	 481.801	    8
  19.0562	 481.821	    9
  19.0566	 481.840	    8
  19.0570	 481.860	    8
  19.0573	 481.879	    8
  19.0577	 481.899	    8
  19.0581	 481.918	    8
  19.0584	 481.938	    8
  19.0588	 481.958	    8
  19.0592	 481.977	    8
  19.0596	 481.997	    8
  19.0599	 482.016	    8
  19.0603	 482.036	    8
  19.0607	 482.055	    8
  19.0610	 482.075	    8
  19.0614	 482.095	    8
  19.0618	 482.114	    8
  19.0621	 482.134	    9
  19.0625	 482.153	    8
  19.0629	 482.173	    9
  19.0633	 482.192	    8
  19.0636	 482.212	    8
  19.0640	 482.232	    8
  19.0644	 482.251	    8
  19.0647	 482.271	    8
  19.0651	 482.290	    8
  19.0655	 482.310	    8
  19.0658	 482.329	    9
  19.0662	 482.349	    8
  19.0666	 482.369	    9
  19.0670	 482.388	    8
  19.0673	 482.408	    9
  19.0677	 482.427	    8
  19.0681	 482.447	    9
  19.0684	 482.466	    8
  19.0688	 482.486	    9
  19.0692	 482.505	    8
  19.0695	 482.525	    9
  19.0699	 482.545	    8
  19.0703	 482.564	    9
  19.0707	 482.584	    8
  19.0710	 482.603	    8
  19.0714	 482.623	    8
  19.0718	 482.642	    8
  19.0721	 482.662	    8
  19.0725	 482.682	    9
  19.0729	 482.701	    8
  19.0732	 482.721	    9
  19.0736	 482.740	    8
  19.0740	 482.760	    9
  19.0743	 482.779	    8
  19.0747	 482.799	    9
  19.0751	 482.819	    8
  19.0755	 482.838	    9
  19.0758	 482.858	    8
  19.0762	 482.877	    8
  19.0766	 482.897	    8
  19.0769	 482.916	    9
  19.0773	 482.936	    8
  19.0777	 482.955	    9
  19.0780	 482.975	    8
  19.0784	 482.995	    8
  19.0788	 483.014	    8
  19.0792	 483.034	    9
  19.0795	 483.053	    8
  19.0799	 483.073	    9
  19.0803	 483.092	    8
  19.0806	 483.112	    9
  19.0810	 483.132	    8
  19.0814	 483.151	    9
  19.0817	 483.171	    8
  19.0821	 483.190	    9
  19.0825	 483.210	    8
  19.0829	 483.229	    9
  19.0832	 483.249	    8
  19.0836	 483.269	    9
  19.0840	 483.288	    8
  19.0843	 483.308	    9
  19.0847	 483.327	    8
  19.0851	 483.347	    9
  19.0854	 483.366	    8
  19.0858	 483.386	    9
  19.0862	 483.406	    8
  19.0866	 483.425	    9
  19.0869	 483.445	    8
  19.0873	 483.464	    9
  19.0877	 483.484	    8
  19.0880	 483.503	    9
  19.0884	 483.523	    8
  19.0888	 483.542	    9
  19.0891	 483.562	    8
  19.0895	 483.582	    9
  19.0899	 483.601	    8
  19.0903	 483.621	    9
  19.0906	 483.640	    9
  19.0910	 483.660	    9
  19.0914	 483.679	    8
  19.0917	 483.699	    9
  19.0921	 483.719	    8
  19.0925	 483.738	    9
  19.0928	 483.758	    9
  19.0932	 483.777	    9
  19.0936	 483.797	    8
  19.0940	 483.816	    9
  19.0943	 483.836	    9
  19.0947	 483.856	    9
  19.0951	 483.875	    8
  19.0954	 483.895	    9
  19.0958	 483.914	    8
  19.0962	 483.934	    9
  19.0965	 483.953	    8
  19.0969	 483.973	    9
  19.0973	 483.992	    8
  19.0976	 484.012	    9
  19.0980	 484.032	    8
  19.0984	 484.051	    9
  19.0988	 484.071	    8
  19.0991	 484.090	    9
  19.0995	 484.110	    8
  19.0999	 484.129	    9
  19.1002	 484.149	    9
  19.1006	 484.169	    9
  19.1010	 484.188	    9
  19.1013	 484.208	    9
  19.1017	 484.227	    8
  19.1021	 484.247	    9
  19.1025	 484.266	    8
  19.1028	 484.286	    9
  19.1032	 484.306	    8
  19.1036	 484.325	    9
  19.1039	 484.345	    8
  19.1043	 484.364	    9
  19.1047	 484.384	    8
  19.1050	 484.403	    9
  19.1054	 484.423	    9
  19.1058	 484.442	    9
  19.1062	 484.462	    9
  19.1065	 484.482	    9
  19.1069	 484.501	    9
  19.1073	 484.521	    9
  19.1076	 484.540	    9
  19.1080	 484.560	    9
  19.1084	 484.579	    8
  19.1087	 484.599	    9
  19.1091	 484.619	    8
  19.1095	 484.638	    9
  19.1099	 484.658	    8
  19.1102	 484.677	    9
  19.1106	 484.697	    9
  19.1110	 484.716	    9
  19.1113	 484.736	    9
  19.1117	 484.756	    9
  19.1121	 484.775	    9
  19.1124	 484.795	    9
  19.1128	 484.814	    9
  19.1132	 484.834	    9
  19.1136	 484.853	    9
  19.1139	 484.873	    9
  19.1143	 484.893	    9
  19.1147	 484.912	    9
  19.1150	 484.932	    9
  19.1154	 484.951	    9
  19.1158	 484.971	    9
  19.1161	 484.990	    9
  19.1165	 485.010	    9
  19.1169	 485.029	    9
  19.1173	 485.049	    9
  19.1176	 485.069	    9
  19.1180	 485.088	    9
  19.1184	 485.108	    9
  19.1187	 485.127	    9
  19.1191	 485.147	    9
  19.1195	 485.166	    9
  19.1198	 485.186	    9
  19.1202	 485.206	    9
  19.1206	 485.225	    9
  19.1209	 485.245	    9
  19.1213	 485.264	    9
  19.1217	 485.284	    9
  19.1221	 485.303	    9
  19.1224	 485.323	    9
  19.1228	 485.343	    9
  19.1232	 485.362	    9
  19.1235	 485.382	    9
  19.1239	 485.401	    9
  19.1243	 485.421	    9
  19.1246	 485.440	    9
  19.1250	 485.460	    9
  19.1254	 485.479	    9
  19.1258	 485.499	    9
  19.1261	 485.519	    9
  19.1265	 485.538	    9
  19.1269	 485.558	    9
  19.1272	 485.577	    9
  19.1276	 485.597	    9
  19.1280	 485.616	    9
  19.1283	 485.636	    9
  19.1287	 485.656	    9
  19.1291	 485.675	    9
  19.1295	 485.695	    9
  19.1298	 485.714	    9
  19.1302	 485.734	    9
  19.1306	 485.753	    9
  19.1309	 485.773	    9
  19.1313	 485.793	    9
  19.1317	 485.812	    9
  19.1320	 485.832	    9
  19.1324	 485.851	    9
  19.1328	 485.871	    9
  19.1332	 485.890	    9
  19.1335	 485.910	    9
  19.1339	 485.930	    9
  19.1343	 485.949	    9
  19.1346	 485.969	    9
  19.1350	 485.988	    9
  19.1354	 486.008	    9
  19.1357	 486.027	    9
  19.1361	 486.047	    9
  19.1365	 486.066	    9
  19.1369	 486.086	    9
  19.1372	 486.106	    9
  19.1376	 486.125	    9
  19.1380	 486.145	    9
  19.1383	 486.164	    9
  19.1387	 486.184	    9
  19.1391	 486.203	    9
  19.1394	 486.223	    9
  19.1398	 486.243	    9
  19.1402	 486.262	    9
  19.1406	 486.282	    9
  19.1409	 486.301	    9
  19.1413	 486.321	    9
  19.1417	 486.340	    9
  19.1420	 486.360	    9
  19.1424	 486.380	    9
  19.1428	 486.399	    9
  19.1431	 486.419	    9
  19.1435	 486.438	    9
  19.1439	 486.458	    9
  19.1442	 486.477	    9
  19.1446	 486.497	    9
  19.1450	 486.516	    9
  19.1454	 486.536	    9
  19.1457	 486.556	    9
  19.1461	 486.575	    9
  19.1465	 486.595	    9
  19.1468	 486.614	    9
  19.1472	 486.634	    9
  19.1476	 486.653	    9
  19.1479	 486.673	    9
  19.1483	 486.693	    9
  19.1487	 486.712	    9
  19.1491	 486.732	    9
  19.1494	 486.751	    9
  19.1498	 486.771	    9
  19.1502	 486.790	    9
  19.1505	 486.810	    9
  19.1509	 486.830	    9
  19.1513	 486.849	    9
  19.1516	 486.869	    9
  19.1520	 486.888	    9
  19.1524	 486.908	    9
  19.1528	 486.927	    9
  19.1531	 486.947	    9
  19.1535	 486.967	    9
  19.1539	 486.986	    9
  19.1542	 487.006	    9
  19.1546	 487.025	    9
  19.1550	 487.045	    9
  19.1553	 487.064	    9
  19.1557	 487.084	    9
  19.1561	 487.103	    9
  19.1565	 487.123	    9
  19.1568	 487.143	    9
  19.1572	 487.162	    9
  19.1576	 487.182	    9
  19.1579	 487.201	    9
  19.1583	 487.221	    9
  19.1587	 487.240	    9
  19.1590	 487.260	    9
  19.1594	 487.280	    9
  19.1598	 487.299	    9
  19.1602	 487.319	    9
  19.1605	 487.338	    9
  19.1609	 487.358	    9
  19.1613	 487.377	    9
  19.1616	 487.397	    9
  19.1620	 487.417	    9
  19.1624	 487.436	    9
  19.1627	 487.456	    9
  19.1631	 487.475	    9
  19.1635	 487.495	    9
  19.1639	 487.514	    9
  19.1642	 487.534	    9
  19.1646	 487.553	    9
  19.1650	 487.573	    9
  19.1653	 487.593	    9
  19.1657	 487.612	    9
  19.1661	 487.632	    9
  19.1664	 487.651	    9
  19.1668	 487.671	    9
  19.1672	 487.690	    9
  19.1675	 487.710	    9
  19.1679	 487.730	    9
  19.1683	 487.749	    9
  19.1687	 487.769	    9
  19.1690	 487.788	    9
  19.1694	 487.808	    9
  19.1698	 487.827	    9
  19.1701	 487.847	    9
  19.1705	 487.867	    9
  19.1709	 487.886	    9
  19.1712	 487.906	    9
  19.1716	 487.925	    9
  19.1720	 487.945	    9
  19.1724	 487.964	    9
  19.1727	 487.984	    9
  19.1731	 488.004	    9
  19.1735	 488.023	    9
  19.1738	 488.043	    9
  19.1742	 488.062	    9
  19.1746	 488.082	    9
  19.1749	 488.101	    9
  19.1753	 488.121	    9
  19.1757	 488.140	    9
  19.1761	 488.160	    9
  19.1764	 488.180	    9
  19.1768	 488.199	    9
  19.1772	 488.219	    9
  19.1775	 488.238	    9
  19.1779	 488.258	    9
  19.1783	 488.277	    9
  19.1786	 488.297	    9
  19.1790	 488.317	    9
  19.1794	 488.336	    9
  19.1798	 488.356	    9
  19.1801	 488.375	    9
  19.1805	 488.395	    9
  19.1809	 488.414	    9
  19.1812	 488.434	    9
  19.1816	 488.454	    9
  19.1820	 488.473	    9
  19.1823	 488.493	    9
  19.1827	 488.512	    9
  19.1831	 488.532	    9
  19.1835	 488.551	    9
  19.1838	 488.571	    9
  19.1842	 488.590	    9
  19.1846	 488.610	    9
  19.1849	 488.630	    9
  19.1853	 488.649	    9
  19.1857	 488.669	    9
  19.1860	 488.688	    9
  19.1864	 488.708	    9
  19.1868	 488.727	    9
  19.1872	 488.747	    9
  19.1875	 488.767	    9
  19.1879	 488.786	    9
  19.1883	 488.806	    9
  19.1886	 488.825	    9
  19.1890	 488.845	    9
  19.1894	 488.864	    9
  19.1897	 488.884	    9
  19.1901	 488.904	    9
  19.1905	 488.923	    9
  19.1908	 488.943	    9
  19.1912	 488.962	    9
  19.1916	 488.982	    9
  19.1920	 489.001	    9
  19.1923	 489.021	    9
  19.1927	 489.040	    9
  19.1931	 489.060	    9
  19.1934	 489.080	    9
  19.1938	 489.099	    9
  19.1942	 489.119	    9
  19.1945	 489.138	    9
  19.1949	 489.158	    9
  19.1953	 489.177	    9
  19.1957	 489.197	    9
  19.1960	 489.217	    9
  19.1964	 489.236	    9
  19.1968	 489.256	    9
  19.1971	 489.275	    9
  19.1975	 489.295	    9
  19.1979	 489.314	    9
  19.1982	 489.334	    9
  19.1986	 489.354	    9
  19.1990	 489.373	    9
  19.1994	 489.393	    9
  19.1997	 489.412	    9
  19.2001	 489.432	    9
  19.2005	 489.451	    9
  19.2008	 489.471	    9
  19.2012	 489.491	    9
  19.2016	 489.510	    9
  19.2019	 489.530	    9
  19.2023	 489.549	    9
  19.2027	 489.569	    9
  19.2031	 489.588	    9
  19.2034	 489.608	    9
  19.2038	 489.627	    9
  19.2042	 489.647	    9
  19.2045	 489.667	    9
  19.2049	 489.686	    9
  19.2053	 489.706	    9
  19.2056	 489.725	    9
  19.2060	 489.745	    9
  19.2064	 489.764	    9
  19.2068	 489.784	    9
  19.2071	 489.804	    9
  19.2075	 489.823	    9
  19.2079	 489.843	    9
  19.2082	 489.862	    9
  19.2086	 489.882	    9
  19.2090	 489.901	    9
  19.2093	 489.921	    9
  19.2097	 489.941	    9
  19.2101	 489.960	    9
  19.2105	 489.980	    9
  19.2108	 489.999	    9
  19.2112	 490.019	    9
  19.2116	 490.038	    9
  19.2119	 490.058	    8
  19.2123	 490.077	    9
  19.2127	 490.097	    8
  19.2130	 490.117	    9
  19.2134	 490.136	    9
  19.2138	 490.156	    9
  19.2141	 490.175	    9
  19.2145	 490.195	    9
  19.2149	 490.214	    9
  19.2153	 490.234	    9
  19.2156	 490.254	    9
  19.2160	 490.273	    9
  19.2164	 490.293	    9
  19.2167	 490.312	    9
