d / dilky	  d / nm	signal
  24.9688	 794.622	    6
  24.9692	 794.641	    6
  24.9696	 794.661	    6
  24.9700	 794.680	    6
  24.9703	 794.700	    6
  24.9707	 794.720	    6
  24.9711	 794.739	    6
  24.9714	 794.759	    6
  24.9718	 794.778	    6
  24.9722	 794.798	    6
  24.9725	 794.817	    6
  24.9729	 794.837	    6
  24.9733	 794.857	    6
  24.9737	 794.876	    6
  24.9740	 794.896	    6
  24.9744	 794.915	    6
  24.9748	 794.935	    6
  24.9751	 794.954	    6
  24.9755	 794.974	    6
  24.9759	 794.993	    6
  24.9762	 795.013	    6
  24.9766	 795.033	    6
  24.9770	 795.052	    6
  24.9774	 795.072	    6
  24.9777	 795.091	    6
  24.9781	 795.111	    6
  24.9785	 795.130	    6
  24.9788	 795.150	    6
  24.9792	 795.170	    6
  24.9796	 795.189	    6
  24.9799	 795.209	    6
  24.9803	 795.228	    6
  24.9807	 795.248	    6
  24.9810	 795.267	    6
  24.9814	 795.287	    6
  24.9818	 795.307	    6
  24.9822	 795.326	    6
  24.9825	 795.346	    6
  24.9829	 795.365	    6
  24.9833	 795.385	    6
  24.9836	 795.404	    6
  24.9840	 795.424	    6
  24.9844	 795.443	    6
  24.9847	 795.463	    6
  24.9851	 795.483	    6
  24.9855	 795.502	    6
  24.9859	 795.522	    6
  24.9862	 795.541	    6
  24.9866	 795.561	    6
  24.9870	 795.580	    6
  24.9873	 795.600	    6
  24.9877	 795.620	    6
  24.9881	 795.639	    6
  24.9884	 795.659	    6
  24.9888	 795.678	    6
  24.9892	 795.698	    6
  24.9896	 795.717	    6
  24.9899	 795.737	    6
  24.9903	 795.757	    6
  24.9907	 795.776	    6
  24.9910	 795.796	    6
  24.9914	 795.815	    6
  24.9918	 795.835	    6
  24.9921	 795.854	    6
  24.9925	 795.874	    6
  24.9929	 795.894	    6
  24.9933	 795.913	    6
  24.9936	 795.933	    6
  24.9940	 795.952	    6
  24.9944	 795.972	    6
  24.9947	 795.991	    6
  24.9951	 796.011	    6
  24.9955	 796.030	    6
  24.9958	 796.050	    6
  24.9962	 796.070	    6
  24.9966	 796.089	    6
  24.9970	 796.109	    6
  24.9973	 796.128	    6
  24.9977	 796.148	    6
  24.9981	 796.167	    6
  24.9984	 796.187	    6
  24.9988	 796.207	    6
  24.9992	 796.226	    6
  24.9995	 796.246	    6
  24.9999	 796.265	    6
  25.0003	 796.285	    6
  25.0007	 796.304	    6
  25.0010	 796.324	    6
  25.0014	 796.344	    6
  25.0018	 796.363	    6
  25.0021	 796.383	    6
  25.0025	 796.402	    6
  25.0029	 796.422	    5
  25.0032	 796.441	    6
  25.0036	 796.461	    6
  25.0040	 796.480	    6
  25.0043	 796.500	    6
  25.0047	 796.520	    6
  25.0051	 796.539	    6
  25.0055	 796.559	    6
  25.0058	 796.578	    6
  25.0062	 796.598	    6
  25.0066	 796.617	    6
  25.0069	 796.637	    6
  25.0073	 796.657	    6
  25.0077	 796.676	    6
  25.0080	 796.696	    6
  25.0084	 796.715	    6
  25.0088	 796.735	    6
  25.0092	 796.754	    6
  25.0095	 796.774	    6
  25.0099	 796.794	    6
  25.0103	 796.813	    6
  25.0106	 796.833	    6
  25.0110	 796.852	    6
  25.0114	 796.872	    6
  25.0117	 796.891	    5
  25.0121	 796.911	    6
  25.0125	 796.931	    6
  25.0129	 796.950	    6
  25.0132	 796.970	    5
  25.0136	 796.989	    6
  25.0140	 797.009	    5
  25.0143	 797.028	    6
  25.0147	 797.048	    6
  25.0151	 797.067	    6
  25.0154	 797.087	    5
  25.0158	 797.107	    6
  25.0162	 797.126	    5
  25.0166	 797.146	    6
  25.0169	 797.165	    5
  25.0173	 797.185	    6
  25.0177	 797.204	    5
  25.0180	 797.224	    6
  25.0184	 797.244	    5
  25.0188	 797.263	    6
  25.0191	 797.283	    6
  25.0195	 797.302	    6
  25.0199	 797.322	    6
  25.0203	 797.341	    6
  25.0206	 797.361	    5
  25.0210	 797.381	    6
  25.0214	 797.400	    6
  25.0217	 797.420	    6
  25.0221	 797.439	    5
  25.0225	 797.459	    6
  25.0228	 797.478	    5
  25.0232	 797.498	    6
  25.0236	 797.517	    5
  25.0240	 797.537	    6
  25.0243	 797.557	    5
  25.0247	 797.576	    6
  25.0251	 797.596	    5
  25.0254	 797.615	    6
  25.0258	 797.635	    5
  25.0262	 797.654	    6
  25.0265	 797.674	    5
  25.0269	 797.694	    6
  25.0273	 797.713	    5
  25.0276	 797.733	    6
  25.0280	 797.752	    5
  25.0284	 797.772	    6
  25.0288	 797.791	    5
  25.0291	 797.811	    6
  25.0295	 797.831	    5
  25.0299	 797.850	    6
  25.0302	 797.870	    5
  25.0306	 797.889	    6
  25.0310	 797.909	    5
  25.0313	 797.928	    6
  25.0317	 797.948	    6
  25.0321	 797.968	    6
  25.0325	 797.987	    6
  25.0328	 798.007	    6
  25.0332	 798.026	    6
  25.0336	 798.046	    6
  25.0339	 798.065	    6
  25.0343	 798.085	    6
  25.0347	 798.104	    5
  25.0350	 798.124	    6
  25.0354	 798.144	    6
  25.0358	 798.163	    6
  25.0362	 798.183	    5
  25.0365	 798.202	    6
  25.0369	 798.222	    5
  25.0373	 798.241	    6
  25.0376	 798.261	    5
  25.0380	 798.281	    6
  25.0384	 798.300	    5
  25.0387	 798.320	    6
  25.0391	 798.339	    5
  25.0395	 798.359	    6
  25.0399	 798.378	    5
  25.0402	 798.398	    6
  25.0406	 798.418	    5
  25.0410	 798.437	    6
  25.0413	 798.457	    5
  25.0417	 798.476	    6
  25.0421	 798.496	    5
  25.0424	 798.515	    6
  25.0428	 798.535	    5
  25.0432	 798.554	    6
  25.0436	 798.574	    5
  25.0439	 798.594	    6
  25.0443	 798.613	    5
  25.0447	 798.633	    6
  25.0450	 798.652	    5
  25.0454	 798.672	    6
  25.0458	 798.691	    5
  25.0461	 798.711	    6
  25.0465	 798.731	    5
  25.0469	 798.750	    6
  25.0472	 798.770	    5
  25.0476	 798.789	    6
  25.0480	 798.809	    5
  25.0484	 798.828	    6
  25.0487	 798.848	    5
  25.0491	 798.868	    6
  25.0495	 798.887	    5
  25.0498	 798.907	    6
  25.0502	 798.926	    5
  25.0506	 798.946	    6
  25.0509	 798.965	    5
  25.0513	 798.985	    6
  25.0517	 799.005	    5
  25.0521	 799.024	    6
  25.0524	 799.044	    5
  25.0528	 799.063	    6
  25.0532	 799.083	    5
  25.0535	 799.102	    6
  25.0539	 799.122	    5
  25.0543	 799.141	    6
  25.0546	 799.161	    5
  25.0550	 799.181	    6
  25.0554	 799.200	    5
  25.0558	 799.220	    6
  25.0561	 799.239	    5
  25.0565	 799.259	    6
  25.0569	 799.278	    5
  25.0572	 799.298	    6
  25.0576	 799.318	    5
  25.0580	 799.337	    6
  25.0583	 799.357	    5
  25.0587	 799.376	    6
  25.0591	 799.396	    5
  25.0595	 799.415	    6
  25.0598	 799.435	    5
  25.0602	 799.455	    6
  25.0606	 799.474	    5
  25.0609	 799.494	    6
  25.0613	 799.513	    5
  25.0617	 799.533	    6
  25.0620	 799.552	    5
  25.0624	 799.572	    6
  25.0628	 799.591	    5
  25.0632	 799.611	    6
  25.0635	 799.631	    5
  25.0639	 799.650	    6
  25.0643	 799.670	    5
  25.0646	 799.689	    6
  25.0650	 799.709	    5
  25.0654	 799.728	    6
  25.0657	 799.748	    5
  25.0661	 799.768	    6
  25.0665	 799.787	    5
  25.0669	 799.807	    6
  25.0672	 799.826	    5
  25.0676	 799.846	    6
  25.0680	 799.865	    5
  25.0683	 799.885	    6
  25.0687	 799.905	    5
  25.0691	 799.924	    6
  25.0694	 799.944	    5
  25.0698	 799.963	    6
  25.0702	 799.983	    5
  25.0705	 800.002	    6
  25.0709	 800.022	    5
  25.0713	 800.041	    6
  25.0717	 800.061	    5
  25.0720	 800.081	    6
  25.0724	 800.100	    5
  25.0728	 800.120	    6
  25.0731	 800.139	    5
  25.0735	 800.159	    6
  25.0739	 800.178	    5
  25.0742	 800.198	    6
  25.0746	 800.218	    5
  25.0750	 800.237	    6
  25.0754	 800.257	    5
  25.0757	 800.276	    6
  25.0761	 800.296	    5
  25.0765	 800.315	    6
  25.0768	 800.335	    5
  25.0772	 800.355	    6
  25.0776	 800.374	    5
  25.0779	 800.394	    6
  25.0783	 800.413	    5
  25.0787	 800.433	    6
  25.0791	 800.452	    5
  25.0794	 800.472	    6
  25.0798	 800.492	    5
  25.0802	 800.511	    6
  25.0805	 800.531	    5
  25.0809	 800.550	    6
  25.0813	 800.570	    5
  25.0816	 800.589	    6
  25.0820	 800.609	    5
  25.0824	 800.628	    6
  25.0828	 800.648	    5
  25.0831	 800.668	    6
  25.0835	 800.687	    5
  25.0839	 800.707	    6
  25.0842	 800.726	    5
  25.0846	 800.746	    6
  25.0850	 800.765	    5
  25.0853	 800.785	    6
  25.0857	 800.805	    5
  25.0861	 800.824	    6
  25.0865	 800.844	    5
  25.0868	 800.863	    6
  25.0872	 800.883	    5
  25.0876	 800.902	    6
  25.0879	 800.922	    5
  25.0883	 800.942	    6
  25.0887	 800.961	    5
  25.0890	 800.981	    6
  25.0894	 801.000	    5
  25.0898	 801.020	    6
  25.0902	 801.039	    5
  25.0905	 801.059	    6
  25.0909	 801.078	    5
  25.0913	 801.098	    6
  25.0916	 801.118	    5
  25.0920	 801.137	    6
  25.0924	 801.157	    5
  25.0927	 801.176	    6
  25.0931	 801.196	    6
  25.0935	 801.215	    6
  25.0938	 801.235	    5
  25.0942	 801.255	    6
  25.0946	 801.274	    5
  25.0950	 801.294	    6
  25.0953	 801.313	    5
  25.0957	 801.333	    6
  25.0961	 801.352	    5
  25.0964	 801.372	    6
  25.0968	 801.392	    5
  25.0972	 801.411	    6
  25.0975	 801.431	    5
  25.0979	 801.450	    6
  25.0983	 801.470	    5
  25.0987	 801.489	    6
  25.0990	 801.509	    5
  25.0994	 801.529	    6
  25.0998	 801.548	    5
