Position_x[pixels]	Position_y[pixels]	Relative_position_x[mm]	Relative_position_y[mm]	Relative_norm_position_x[mm]	Relative_norm_position_y[mm]	Dice_area[pixels^2]	Dice_area[mm^2]	Mean_grayscale_value	Mean_grayscale_value-central_area_of_dice	Mean_grayscale_value-cely_wafer	Mean_"gray"_kvadratic_deviation	Vertical_shape_asymmetry	Vertical_gray_asymmetry	Horizontal_shape_symetry	Area_to_perimeter_ratio	Filters:	Filter_grayscale	Filter_kvadratic_deviation	Filter_vertical_shape_asymmetry	Filter_vertical_color_asymmetry	Filter_horizontal_asymmetry	Filter_area_to_perimeter_ratio	CCT filter	Overall_filter (CCT filter excluded)	CCT_dice_mean	CCT_dice_mean_center	CCT_z_celeho_waferu	CCT_dice_difference	CIE_x	CIE_y	Cislo binu	Rozmery:	Horizontalni rozmer-stred-pixels	Horizontalni rozmer-stred	Horizontalni rozmer-nahore-pixels	Horizontalni rozmer-nahore	Horizontalni rozmer-dolu-pixels	Horizontalni rozmer-dolu	Vertikalni rozmer-stred-pixels	Vertikalni rozmer-stred	Vertikalni rozmer-vlevo-pixels	Vertikalni rozmer-vlevo	Vertikalni rozmer-vpravo-pixels	Vertikalni rozmer-vpravo	Orientace ctverecku
       722.43443	       1132.3545	       8.1368657	      -1.6819212	           6	          -1	        4316	      1.93369	       81.333333	       76.160000	       0.0000000	       9.5474003	       18.000000	       7826.5000	       24.000000	       17.834711	 	           1	           1	           1	           1	           1	           1	           1	           1	       5946.5256	       5724.2567	       0.0000000	       0.0000000	      0.32734118	      0.34406225	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       74.333336	       1.5733889	       75.000002	       1.5875000	       74.000002	       1.5663334	           0
       722.41884	       1212.0394	       8.1362873	    0.0047432369	           6	           0	        4362	      1.95430	       82.333333	       76.520000	       0.0000000	       10.177122	       12.000000	       7143.0000	       12.000000	       16.906977	 	           1	           1	           1	           1	           1	           1	           1	           1	       5989.4900	       5739.7239	       0.0000000	       0.0000000	      0.32700969	      0.34354938	   1	 	       58.000002	       1.2276667	       59.000002	       1.2488334	       58.000002	       1.2276667	       75.000002	       1.5875000	       75.000002	       1.5875000	       75.000002	       1.5875000	           0
       722.46840	       1371.9667	       8.1368373	       3.3898699	           6	           2	        4351	      1.94937	       80.500000	       74.890000	       0.0000000	       9.6728994	       20.000000	       7617.0000	       20.000000	       16.996094	 	           1	           1	           1	           1	           1	           1	           1	           1	       5910.7220	       5669.6919	       0.0000000	       0.0000000	      0.32853411	      0.34590795	   1	 	       58.000002	       1.2276667	       58.666668	       1.2417778	       58.000002	       1.2276667	       75.000002	       1.5875000	       74.000002	       1.5663334	       75.000002	       1.5875000	           0
       722.54254	       1451.8845	       8.1381574	       5.0814637	           6	           3	        4337	      1.94310	       78.500000	       74.420000	       0.0000000	       8.3560857	       19.000000	       6876.0000	       19.000000	       16.875486	 	           1	           1	           1	           1	           1	           1	           1	           1	       5824.7933	       5649.4987	       0.0000000	       0.0000000	      0.32898513	      0.34660577	   1	 	       58.000002	       1.2276667	       59.000002	       1.2488334	       58.000002	       1.2276667	       75.000002	       1.5875000	       74.000002	       1.5663334	       75.000002	       1.5875000	           0
       722.51876	       1531.9443	       8.1374042	       6.7760632	           6	           4	        4345	      1.94668	       80.333333	       75.070000	       0.0000000	       9.7500284	       11.000000	       7323.5000	       11.000000	       17.173914	 	           1	           1	           1	           1	           1	           1	           1	           1	       5903.5613	       5677.4255	       0.0000000	       0.0000000	      0.32836276	      0.34564284	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       75.000002	       1.5875000	       74.000002	       1.5663334	       75.000002	       1.5875000	           0
       722.56489	       1611.6822	       8.1381319	       8.4638480	           6	           5	        4323	      1.93682	       79.666667	       74.360000	       0.0000000	       9.3186800	       21.000000	       7306.5000	       31.000000	       17.361446	 	           1	           1	           1	           1	           1	           1	           1	           1	       5874.9184	       5646.9208	       0.0000000	       0.0000000	      0.32904309	      0.34669544	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       75.000002	       1.5875000	       74.000002	       1.5663334	       74.666669	       1.5804445	           0
       722.51318	       1691.7552	       8.1367876	       10.158727	           6	           6	        4326	      1.93817	       76.166667	       70.460000	       0.0000000	       10.774643	       12.000000	       7815.0000	       22.000000	       18.566525	 	           1	           1	           1	           1	           1	           1	           1	           1	       5724.5431	       5479.3598	       0.0000000	       0.0000000	      0.33300602	      0.35282690	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       74.666669	       1.5804445	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       722.47939	       1771.5185	       8.1358238	       11.847050	           6	           7	        4295	      1.92428	       78.500000	       72.560000	       0.0000000	       10.548041	       3.0000000	       9066.0000	       3.0000000	       17.388664	 	           1	           1	           1	           1	           1	           1	           1	           1	       5824.7933	       5569.5850	       0.0000000	       0.0000000	      0.33082304	      0.34944939	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       722.50000	       1052.5000	       8.1385027	      -3.3721744	           6	          -2	        4292	      1.92294	       84.000000	       78.410000	       0.0000000	       10.078631	       0.0000000	       8829.0000	       0.0000000	       16.700390	 	           1	           1	           1	           1	           1	           1	           1	           1	       6061.0973	       5820.9265	       0.0000000	       0.0000000	      0.32531561	      0.34092829	   3	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       722.50655	       1291.9915	       8.1378944	       1.6970621	           6	           1	        4349	      1.94847	       80.333333	       75.500000	       0.0000000	       9.4975927	       1.0000000	       7503.0000	       1.0000000	       16.922178	 	           1	           1	           1	           1	           1	           1	           1	           1	       5903.5613	       5695.9002	       0.0000000	       0.0000000	      0.32795649	      0.34501427	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       75.000002	       1.5875000	       75.000002	       1.5875000	       75.000002	       1.5875000	           0
       722.62413	       1851.3500	       8.1386384	       13.536817	           6	           8	        4326	      1.93817	       79.333333	       73.110000	       0.0000000	       9.4383305	       22.000000	       8888.0000	       33.000000	       18.025000	 	           1	           1	           1	           1	           1	           1	           1	           1	       5860.5969	       5593.2154	       0.0000000	       0.0000000	      0.33027055	      0.34859458	   1	 	       58.000002	       1.2276667	       58.333335	       1.2347222	       58.000002	       1.2276667	       74.000002	       1.5663334	       74.333336	       1.5733889	       75.000002	       1.5875000	           0
       722.66735	       1930.9739	       8.1393049	       15.222190	           6	           9	        4371	      1.95833	       78.000000	       72.620000	       0.0000000	       10.512736	       23.000000	       10106.500	       18.000000	       17.554216	 	           1	           1	           1	           1	           1	           1	           1	           1	       5803.3111	       5572.1628	       0.0000000	       0.0000000	      0.33076239	      0.34935555	   1	 	       58.000002	       1.2276667	       58.333335	       1.2347222	       58.333335	       1.2347222	       75.000002	       1.5875000	       74.666669	       1.5804445	       75.000002	       1.5875000	           0
       722.75889	       2010.4517	       8.1409945	       16.904471	           6	          10	        4330	      1.93996	       82.666667	       77.620000	       0.0000000	       10.994570	       26.000000	       8745.0000	       22.000000	       17.320000	 	           1	           1	           1	           1	           1	           1	           1	           1	       6003.8115	       5786.9846	       0.0000000	       0.0000000	      0.32601445	      0.34200953	   1	 	       58.666668	       1.2417778	       58.000002	       1.2276667	       58.666668	       1.2417778	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       723.03918	       2089.7328	       8.1466800	       18.582588	           6	          11	        4390	      1.96684	       78.500000	       72.580000	       0.0000000	       12.150084	       18.000000	       9850.5000	       44.000000	       17.630522	 	           1	           1	           1	           1	           1	           1	           1	           1	       5824.7933	       5570.4443	       0.0000000	       0.0000000	      0.33080281	      0.34941809	   1	 	       59.000002	       1.2488334	       59.000002	       1.2488334	       59.000002	       1.2488334	       75.000002	       1.5875000	       74.000002	       1.5663334	       75.000002	       1.5875000	           0
       723.01330	       2169.4739	       8.1458835	       20.270440	           6	          12	        4360	      1.95340	       83.666667	       77.680000	       0.0000000	       9.8262739	       5.0000000	       8154.5000	       5.0000000	       16.704981	 	           1	           1	           1	           1	           1	           1	           1	           1	       6046.7758	       5789.5625	       0.0000000	       0.0000000	      0.32596091	      0.34192670	   1	 	       59.000002	       1.2488334	       59.000002	       1.2488334	       59.000002	       1.2488334	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       723.11056	       2248.9235	       8.1476942	       21.952124	           6	          13	        4405	      1.97356	       78.833333	       72.370000	       0.0000000	       10.932932	       13.000000	       9118.5000	       13.000000	       17.207031	 	           1	           1	           1	           1	           1	           1	           1	           1	       5839.1147	       5561.4218	       0.0000000	       0.0000000	      0.33101571	      0.34974749	   1	 	       59.000002	       1.2488334	       59.000002	       1.2488334	       59.000002	       1.2488334	       75.000002	       1.5875000	       74.000002	       1.5663334	       75.000002	       1.5875000	           0
       723.35636	       2328.6249	       8.1526486	       23.639137	           6	          14	        4313	      1.93234	       82.500000	       77.650000	       0.0000000	       9.1321195	       21.000000	       8353.0000	       18.000000	       17.252001	 	           1	           1	           1	           1	           1	           1	           1	           1	       5996.6507	       5788.2736	       0.0000000	       0.0000000	      0.32598767	      0.34196810	   1	 	       58.000002	       1.2276667	       59.000002	       1.2488334	       58.000002	       1.2276667	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       723.58487	       2407.7965	       8.1572384	       25.314938	           6	          15	        4271	      1.91353	       83.666667	       78.280000	       0.0000000	       9.2303097	       106.00000	       8001.0000	       100.00000	       18.650656	 	           1	           1	           1	           1	           1	           1	           1	           1	       6046.7758	       5815.3411	       0.0000000	       0.0000000	      0.32542971	      0.34110483	   3	 	       59.000002	       1.2488334	       52.666668	       1.1147778	       59.000002	       1.2488334	       74.333336	       1.5733889	       68.000002	       1.4393334	       74.000002	       1.5663334	           0
       786.24375	       335.37147	       9.4899823	      -18.551196	           7	         -11	        4361	      1.95385	       88.833333	       83.200000	       0.0000000	       12.504904	       33.000000	       8595.0000	       48.000000	       17.946503	 	           1	           1	           1	           1	           1	           1	           1	           1	       6268.7583	       6026.7258	       0.0000000	       0.0000000	      0.32134133	      0.33477929	   4	 	       58.666668	       1.2417778	       59.000002	       1.2488334	       58.333335	       1.2347222	       74.333336	       1.5733889	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       786.41599	       415.27011	       9.4933789	      -16.860007	           7	         -10	        4339	      1.94399	       82.500000	       78.310000	       0.0000000	       9.7285486	       16.000000	       8549.0000	       47.000000	       17.566801	 	           1	           1	           1	           1	           1	           1	           1	           1	       5996.6507	       5816.6301	       0.0000000	       0.0000000	      0.32540335	      0.34106404	   3	 	       58.000002	       1.2276667	       58.666668	       1.2417778	       58.000002	       1.2276667	       75.000002	       1.5875000	       75.000002	       1.5875000	       75.000002	       1.5875000	           0
       786.44785	       574.55447	       9.4935563	      -13.488488	           7	          -8	        4305	      1.92876	       82.666667	       77.670000	       0.0000000	       8.5882304	       12.000000	       7599.0000	       6.0000000	       17.500000	 	           1	           1	           1	           1	           1	           1	           1	           1	       6003.8115	       5789.1329	       0.0000000	       0.0000000	      0.32596983	      0.34194050	   1	 	       58.000002	       1.2276667	       59.000002	       1.2488334	       58.666668	       1.2417778	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.666669	       1.5804445	           0
       786.47939	       813.51432	       9.4934786	      -8.4305049	           7	          -5	        4295	      1.92428	       81.333333	       75.690000	       0.0000000	       9.8433543	       3.0000000	       8095.0000	       3.0000000	       17.248997	 	           1	           1	           1	           1	           1	           1	           1	           1	       5946.5256	       5704.0634	       0.0000000	       0.0000000	      0.32777834	      0.34473863	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       786.43234	       893.06995	       9.4922345	      -6.7465775	           7	          -4	        4360	      1.95340	       76.166667	       71.810000	       0.0000000	       9.9014883	       10.000000	       9059.0000	       10.000000	       16.964981	 	           1	           1	           1	           1	           1	           1	           1	           1	       5724.5431	       5537.3617	       0.0000000	       0.0000000	      0.33158907	      0.35063459	   1	 	       58.000002	       1.2276667	       59.000002	       1.2488334	       58.000002	       1.2276667	       75.000002	       1.5875000	       75.000002	       1.5875000	       75.000002	       1.5875000	           0
       786.50336	       972.63367	       9.4934896	      -5.0624788	           7	          -3	        4313	      1.93234	       80.833333	       75.990000	       0.0000000	       8.6399228	       20.000000	       7725.5000	       23.000000	       17.115080	 	           1	           1	           1	           1	           1	           1	           1	           1	       5925.0435	       5716.9527	       0.0000000	       0.0000000	      0.32749872	      0.34430601	   1	 	       58.000002	       1.2276667	       59.000002	       1.2488334	       58.000002	       1.2276667	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       786.48292	       1132.4766	       9.4925583	      -1.6791359	           7	          -1	        4303	      1.92786	       78.833333	       74.780000	       0.0000000	       7.2811635	       10.000000	       6988.0000	       9.0000000	       17.780993	 	           1	           1	           1	           1	           1	           1	           1	           1	       5839.1147	       5664.9659	       0.0000000	       0.0000000	      0.32863919	      0.34607054	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       786.43087	       1212.1208	       9.4912082	    0.0066646327	           7	           0	        4347	      1.94758	       79.333333	       73.950000	       0.0000000	       9.2652608	       16.000000	       7597.5000	       16.000000	       17.318726	 	           1	           1	           1	           1	           1	           1	           1	           1	       5860.5969	       5629.3054	       0.0000000	       0.0000000	      0.32944146	      0.34731180	   1	 	       58.000002	       1.2276667	       59.000002	       1.2488334	       58.000002	       1.2276667	       75.000002	       1.5875000	       75.000002	       1.5875000	       74.000002	       1.5663334	           0
       786.45937	       1292.0393	       9.4915621	       1.6982726	           7	           1	        4356	      1.95161	       80.500000	       75.320000	       0.0000000	       10.196017	       6.0000000	       7273.0000	       6.0000000	       16.753845	 	           1	           1	           1	           1	           1	           1	           1	           1	       5910.7220	       5688.1666	       0.0000000	       0.0000000	      0.32812604	      0.34527658	   1	 	       58.000002	       1.2276667	       58.333335	       1.2347222	       58.000002	       1.2276667	       75.000002	       1.5875000	       75.000002	       1.5875000	       75.000002	       1.5875000	           0
       786.41831	       1372.0207	       9.4904436	       3.3912119	           7	           2	        4358	      1.95250	       80.500000	       76.300000	       0.0000000	       9.6454080	       12.000000	       9287.0000	       12.000000	       17.225296	 	           1	           1	           1	           1	           1	           1	           1	           1	       5910.7220	       5730.2717	       0.0000000	       0.0000000	      0.32721192	      0.34386227	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       75.000002	       1.5875000	       75.000002	       1.5875000	       75.000002	       1.5875000	           0
       786.50195	       494.99149	       9.4949497	      -15.172571	           7	          -9	        4349	      1.94847	       73.000000	       68.610000	       0.0000000	       10.691272	       1.0000000	       9555.0000	       1.0000000	       16.856588	 	           1	           1	           1	           1	           1	           1	           1	           1	       5588.4893	       5399.8758	       0.0000000	       0.0000000	      0.33503174	      0.35596109	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       75.000002	       1.5875000	       75.000002	       1.5875000	       75.000002	       1.5875000	           0
       786.50000	       654.50000	       9.4944108	      -11.796308	           7	          -7	        4292	      1.92294	       76.166667	       70.590000	       0.0000000	       9.2035881	       0.0000000	       8763.0000	       0.0000000	       16.765625	 	           1	           1	           1	           1	           1	           1	           1	           1	       5724.5431	       5484.9452	       0.0000000	       0.0000000	      0.33286739	      0.35261240	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       786.51921	       733.52619	       9.4945709	      -10.123587	           7	          -6	        4295	      1.92428	       82.333333	       76.360000	       0.0000000	       10.862564	       1.0000000	       9397.5000	       3.0000000	       17.530613	 	           1	           1	           1	           1	           1	           1	           1	           1	       5989.4900	       5732.8496	       0.0000000	       0.0000000	      0.32715666	      0.34377677	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       786.50000	       1052.5000	       9.4931693	      -3.3719748	           7	          -2	        4292	      1.92294	       80.000000	       75.800000	       0.0000000	       7.8025061	       0.0000000	       7297.0000	       0.0000000	       16.700390	 	           1	           1	           1	           1	           1	           1	           1	           1	       5889.2398	       5708.7895	       0.0000000	       0.0000000	      0.32767558	      0.34457963	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       786.52725	       1451.8291	       9.4925006	       5.0804910	           7	           3	        4330	      1.93996	       83.500000	       79.240000	       0.0000000	       10.029385	       9.0000000	       7175.0000	       15.000000	       17.047245	 	           1	           1	           1	           1	           1	           1	           1	           1	       6039.6151	       5856.5869	       0.0000000	       0.0000000	      0.32459525	      0.33981376	   4	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       74.333336	       1.5733889	       75.000002	       1.5875000	       75.000002	       1.5875000	           0
       786.53298	       1531.7517	       9.4923725	       6.7721856	           7	           4	        4321	      1.93593	       83.500000	       78.460000	       0.0000000	       9.9301790	       3.0000000	       6603.0000	       20.000000	       17.423388	 	           1	           1	           1	           1	           1	           1	           1	           1	       6039.6151	       5823.0747	       0.0000000	       0.0000000	      0.32527182	      0.34086053	   4	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       74.000002	       1.5663334	       74.000002	       1.5663334	       75.000002	       1.5875000	           0
       786.51394	       1611.6046	       9.4917204	       8.4624047	           7	           5	        4304	      1.92831	       79.833333	       75.820000	       0.0000000	       7.3757356	       8.0000000	       8662.0000	       11.000000	       18.393162	 	           1	           1	           1	           1	           1	           1	           1	           1	       5882.0791	       5709.6488	       0.0000000	       0.0000000	      0.32765692	      0.34455077	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.333336	       1.5733889	           0
       786.49802	       1691.4389	       9.4911345	       10.152232	           7	           6	        4299	      1.92607	       76.000000	       70.950000	       0.0000000	       7.7158920	       7.0000000	       8106.0000	       7.0000000	       17.764463	 	           1	           1	           1	           1	           1	           1	           1	           1	       5717.3824	       5500.4124	       0.0000000	       0.0000000	      0.33248594	      0.35202222	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       74.333336	       1.5733889	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       786.67763	       1771.5778	       9.4946862	       11.848506	           7	           7	        4318	      1.93458	       80.666667	       73.890000	       0.0000000	       10.411720	       26.000000	       6573.0000	       11.000000	       17.917013	 	           1	           1	           1	           1	           1	           1	           1	           1	       5917.8827	       5626.7276	       0.0000000	       0.0000000	      0.32950010	      0.34740253	   1	 	       58.000002	       1.2276667	       59.000002	       1.2488334	       58.000002	       1.2276667	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       786.93858	       1851.5224	       9.4999602	       13.540668	           7	           8	        4347	      1.94758	       79.833333	       74.860000	       0.0000000	       9.3292320	       17.000000	       7500.5000	       16.000000	       17.599190	 	           1	           1	           1	           1	           1	           1	           1	           1	       5882.0791	       5668.4030	       0.0000000	       0.0000000	      0.32856274	      0.34595225	   1	 	       59.000002	       1.2488334	       58.000002	       1.2276667	       57.666668	       1.2206111	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.333336	       1.5733889	           0
       786.86821	       1930.9593	       9.4982230	       15.222082	           7	           9	        4401	      1.97177	       82.333333	       76.420000	       0.0000000	       11.855549	       14.000000	       8940.5000	       11.000000	       17.464285	 	           1	           1	           1	           1	           1	           1	           1	           1	       5989.4900	       5735.4274	       0.0000000	       0.0000000	      0.32710148	      0.34369140	   1	 	       58.666668	       1.2417778	       58.000002	       1.2276667	       58.666668	       1.2417778	       75.000002	       1.5875000	       75.000002	       1.5875000	       75.000002	       1.5875000	           0
       787.02665	       2010.4550	       9.5013288	       16.904740	           7	          10	        4352	      1.94982	       80.000000	       75.280000	       0.0000000	       10.617873	       7.0000000	       7821.0000	       7.0000000	       17.133858	 	           1	           1	           1	           1	           1	           1	           1	           1	       5889.2398	       5686.4480	       0.0000000	       0.0000000	      0.32816381	      0.34533503	   1	 	       59.000002	       1.2488334	       58.666668	       1.2417778	       59.000002	       1.2488334	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       787.02884	       2090.0443	       9.5011267	       18.589380	           7	          11	        4404	      1.97311	       77.500000	       72.420000	       0.0000000	       10.826016	       11.000000	       8999.5000	       11.000000	       17.407114	 	           1	           1	           1	           1	           1	           1	           1	           1	       5781.8289	       5563.5700	       0.0000000	       0.0000000	      0.33096492	      0.34966890	   1	 	       59.000002	       1.2488334	       59.000002	       1.2488334	       59.000002	       1.2488334	       74.666669	       1.5804445	       74.333336	       1.5733889	       74.666669	       1.5804445	           0
       787.00664	       2169.4955	       9.5004091	       20.271098	           7	          12	        4365	      1.95564	       82.166667	       77.630000	       0.0000000	       11.048494	       0.0000000	       9092.5000	       0.0000000	       16.724138	 	           1	           1	           1	           1	           1	           1	           1	           1	       5982.3293	       5787.4143	       0.0000000	       0.0000000	      0.32600552	      0.34199572	   1	 	       59.000002	       1.2488334	       59.000002	       1.2488334	       59.000002	       1.2488334	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       787.03938	       2249.0222	       9.5008539	       21.954412	           7	          13	        4419	      1.97983	       84.333333	       78.110000	       0.0000000	       14.105874	       5.0000000	       9230.5000	       4.0000000	       16.866413	 	           1	           1	           1	           1	           1	           1	           1	           1	       6075.4187	       5808.0372	       0.0000000	       0.0000000	      0.32557945	      0.34133651	   3	 	       59.000002	       1.2488334	       59.000002	       1.2488334	       59.000002	       1.2488334	       75.000002	       1.5875000	       75.000002	       1.5875000	       75.000002	       1.5875000	           0
       787.36998	       2328.6026	       9.5076035	       23.638867	           7	          14	        4311	      1.93145	       83.166667	       78.940000	       0.0000000	       9.6924375	       17.000000	       7473.5000	       19.000000	       17.107143	 	           1	           1	           1	           1	           1	           1	           1	           1	       6025.2936	       5843.6976	       0.0000000	       0.0000000	      0.32485401	      0.34021411	   4	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       787.82083	       2408.4776	       9.5168973	       25.329555	           7	          15	        4359	      1.95295	       84.333333	       78.500000	       0.0000000	       11.390191	       24.000000	       7492.5000	       25.000000	       17.864754	 	           1	           1	           1	           1	           1	           1	           1	           1	       6075.4187	       5824.7933	       0.0000000	       0.0000000	      0.32523682	      0.34080639	   4	 	       58.666668	       1.2417778	       59.333335	       1.2558889	       58.666668	       1.2417778	       74.666669	       1.5804445	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       850.56687	       335.61615	       10.851487	      -18.545816	           8	         -11	        4322	      1.93638	       84.000000	       77.200000	       0.0000000	       9.3577702	       13.000000	       8367.5000	       29.000000	       19.294643	 	           1	           1	           1	           1	           1	           1	           1	           1	       6061.0973	       5768.9396	       0.0000000	       0.0000000	      0.32639136	      0.34259269	   1	 	       58.000002	       1.2276667	       58.666668	       1.2417778	       58.000002	       1.2276667	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.333336	       1.5733889	           0
       850.50000	       654.48255	       10.849077	      -11.796478	           8	          -7	        4298	      1.92562	       81.333333	       73.670000	       0.0000000	       11.726936	       3.0000000	       10158.000	       6.0000000	       17.261044	 	           1	           1	           1	           1	           1	           1	           1	           1	       5946.5256	       5617.2754	       0.0000000	       0.0000000	      0.32971587	      0.34773638	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       850.71168	       415.30675	       10.854304	      -16.859031	           8	         -10	        4339	      1.94399	       79.666667	       72.470000	       0.0000000	       12.299956	       33.000000	       8918.0000	       39.000000	       18.385593	 	           1	           1	           1	           1	           1	           1	           1	           1	       5874.9184	       5565.7182	       0.0000000	       0.0000000	      0.33091419	      0.34959041	   1	 	       58.666668	       1.2417778	       58.000002	       1.2276667	       58.000002	       1.2276667	       74.000002	       1.5663334	       74.000002	       1.5663334	       75.000002	       1.5875000	           0
       850.46591	       495.06817	       10.848853	      -15.170749	           8	          -9	        4342	      1.94534	       82.166667	       75.520000	       0.0000000	       11.573245	       2.0000000	       8843.0000	       2.0000000	       17.162056	 	           1	           1	           1	           1	           1	           1	           1	           1	       5982.3293	       5696.7595	       0.0000000	       0.0000000	      0.32793770	      0.34498519	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       75.000002	       1.5875000	       75.000002	       1.5875000	       74.666669	       1.5804445	           0
       850.56638	       574.88447	       10.850731	      -13.481303	           8	          -8	        4354	      1.95071	       79.333333	       73.920000	       0.0000000	       10.425510	       19.000000	       9336.0000	       3.0000000	       18.371307	 	           1	           1	           1	           1	           1	           1	           1	           1	       5860.5969	       5628.0165	       0.0000000	       0.0000000	      0.32947077	      0.34735715	   1	 	       59.000002	       1.2488334	       58.000002	       1.2276667	       58.000002	       1.2276667	       75.000002	       1.5875000	       74.666669	       1.5804445	       74.000002	       1.5663334	           0
       850.53591	       733.94890	       10.849590	      -10.114440	           8	          -6	        4344	      1.94623	       82.333333	       74.770000	       0.0000000	       10.677430	       3.0000000	       8369.5000	       3.0000000	       17.445784	 	           1	           1	           1	           1	           1	           1	           1	           1	       5989.4900	       5664.5362	       0.0000000	       0.0000000	      0.32864876	      0.34608535	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       75.000002	       1.5875000	       74.000002	       1.5663334	       75.000002	       1.5875000	           0
       850.53411	       813.46985	       10.849304	      -8.4312464	           8	          -5	        4295	      1.92428	       78.166667	       71.070000	       0.0000000	       9.5824654	       4.0000000	       10116.000	       4.0000000	       16.583012	 	           1	           1	           1	           1	           1	           1	           1	           1	       5810.4718	       5505.5681	       0.0000000	       0.0000000	      0.33235958	      0.35182673	   1	 	       58.000002	       1.2276667	       58.000002	       1.2276667	       58.000002	       1.2276667	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       850.56746	       893.06838	       10.849761	      -6.7464108	           8	          -4	        4358	      1.95250	       81.000000	       74.240000	       0.0000000	       9.8322711	       7.0000000	       8509.5000	       9.0000000	       17.157480	 	           1	           1	           1	           1	           1	           1	           1	           1	       5932.2042	       5641.7651	       0.0000000	       0.0000000	      0.32915926	      0.34687519	   1	 	       58.000002	       1.2276667	       59.000002	       1.2488334	       58.000002	       1.2276667	       75.000002	       1.5875000	       75.000002	       1.5875000	       75.000002	       1.5875000	           0
